trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
R5_T15,,,1122,16,Transfer Center,,,5.214
R5_T15,13:35:00,13:35:00,1200,17,Transfer Center,,,5.862
R5_T15,,,1123,18,Transfer Center,,,6.124
R5_T15,,,1124,19,Transfer Center,,,6.486
R5_T15,13:40:00,13:40:00,148,20,Transfer Center,,,6.94
R5_T16,13:45:00,13:45:00,148,1,Plaza Shopping Center,,,0
R5_T16,,,284,2,Plaza Shopping Center,,,0.438
R5_T16,,,1118,3,Plaza Shopping Center,,,0.711
R5_T16,,,1133,4,Plaza Shopping Center,,,0.967
R5_T16,,,1119,5,Plaza Shopping Center,,,1.193
R5_T16,,,1169,6,Plaza Shopping Center,,,1.502
R5_T16,13:50:00,13:50:00,1120,7,Plaza Shopping Center,,,1.716
R5_T16,,,1121,8,Plaza Shopping Center,,,1.881
R5_T16,13:56:00,13:56:00,288,9,Transfer Center,,,2.587
R5_T16,,,1125,10,Transfer Center,,,3.261
R5_T16,,,1127,11,Transfer Center,,,3.484
R5_T16,,,1126,12,Transfer Center,,,3.893
R5_T16,,,1128,13,Transfer Center,,,4.273
R5_T16,,,1140,14,Transfer Center,,,4.528
R5_T16,14:03:00,14:03:00,289,15,Transfer Center,,,4.98
R5_T16,,,1122,16,Transfer Center,,,5.214
R5_T16,14:05:00,14:05:00,1200,17,Transfer Center,,,5.862
R5_T16,,,1123,18,Transfer Center,,,6.124
R5_T16,,,1124,19,Transfer Center,,,6.486
R5_T16,14:10:00,14:10:00,148,20,Transfer Center,,,6.94
R5_T17,14:15:00,14:15:00,148,1,Plaza Shopping Center,,,0
R5_T17,,,284,2,Plaza Shopping Center,,,0.438
R5_T17,,,1118,3,Plaza Shopping Center,,,0.711
R5_T17,,,1133,4,Plaza Shopping Center,,,0.967
R5_T17,,,1119,5,Plaza Shopping Center,,,1.193
R5_T17,,,1169,6,Plaza Shopping Center,,,1.502
R5_T17,14:20:00,14:20:00,1120,7,Plaza Shopping Center,,,1.716
R5_T17,,,1121,8,Plaza Shopping Center,,,1.881
R5_T17,14:26:00,14:26:00,288,9,Transfer Center,,,2.587
R5_T17,,,1125,10,Transfer Center,,,3.261
R5_T17,,,1127,11,Transfer Center,,,3.484
R5_T17,,,1126,12,Transfer Center,,,3.893
R5_T17,,,1128,13,Transfer Center,,,4.273
R5_T17,,,1140,14,Transfer Center,,,4.528
R5_T17,14:33:00,14:33:00,289,15,Transfer Center,,,4.98
R5_T17,,,1122,16,Transfer Center,,,5.214
R5_T17,14:35:00,14:35:00,1200,17,Transfer Center,,,5.862
R5_T17,,,1123,18,Transfer Center,,,6.124
R5_T17,,,1124,19,Transfer Center,,,6.486
R5_T17,14:40:00,14:40:00,148,20,Transfer Center,,,6.94
R5_T18,14:45:00,14:45:00,148,1,Plaza Shopping Center,,,0
R5_T18,,,284,2,Plaza Shopping Center,,,0.438
R5_T18,,,1118,3,Plaza Shopping Center,,,0.711
R5_T18,,,1133,4,Plaza Shopping Center,,,0.967
R5_T18,,,1119,5,Plaza Shopping Center,,,1.193
R5_T18,,,1169,6,Plaza Shopping Center,,,1.502
R5_T18,14:50:00,14:50:00,1120,7,Plaza Shopping Center,,,1.716
R5_T18,,,1121,8,Plaza Shopping Center,,,1.881
R5_T18,14:56:00,14:56:00,288,9,Transfer Center,,,2.587
R5_T18,,,1125,10,Transfer Center,,,3.261
R5_T18,,,1127,11,Transfer Center,,,3.484
R5_T18,,,1126,12,Transfer Center,,,3.893
R5_T18,,,1128,13,Transfer Center,,,4.273
R5_T18,,,1140,14,Transfer Center,,,4.528
R5_T18,15:03:00,15:03:00,289,15,Transfer Center,,,4.98
R5_T18,,,1122,16,Transfer Center,,,5.214
R5_T18,15:05:00,15:05:00,1200,17,Transfer Center,,,5.862
R5_T18,,,1123,18,Transfer Center,,,6.124
R5_T18,,,1124,19,Transfer Center,,,6.486
R5_T18,15:10:00,15:10:00,148,20,Transfer Center,,,6.94
R5_T19,15:18:00,15:18:00,148,1,Plaza Shopping Center,,,0
R5_T19,,,284,2,Plaza Shopping Center,,,0.438
R5_T19,,,1118,3,Plaza Shopping Center,,,0.711
R5_T19,,,1133,4,Plaza Shopping Center,,,0.967
R5_T19,,,1119,5,Plaza Shopping Center,,,1.193
R5_T19,,,1169,6,Plaza Shopping Center,,,1.502
R5_T19,15:23:00,15:23:00,1120,7,Plaza Shopping Center,,,1.716
R5_T19,,,1121,8,Plaza Shopping Center,,,1.881
R5_T19,15:29:00,15:29:00,288,9,Transfer Center,,,2.587
R5_T19,,,1125,10,Transfer Center,,,3.261
R5_T19,,,1127,11,Transfer Center,,,3.484
R5_T19,,,1126,12,Transfer Center,,,3.893
R5_T19,,,1128,13,Transfer Center,,,4.273
R5_T19,,,1140,14,Transfer Center,,,4.528
R5_T19,15:36:00,15:36:00,289,15,Transfer Center,,,4.98
R5_T19,,,1122,16,Transfer Center,,,5.214
R5_T19,15:38:00,15:38:00,1200,17,Transfer Center,,,5.862
R5_T19,,,1123,18,Transfer Center,,,6.124
R5_T19,,,1124,19,Transfer Center,,,6.486
R5_T19,15:43:00,15:43:00,148,20,Transfer Center,,,6.94
R5_T20,15:50:00,15:50:00,148,1,Plaza Shopping Center,,,0
R5_T20,,,284,2,Plaza Shopping Center,,,0.438
R5_T20,,,1118,3,Plaza Shopping Center,,,0.711
R5_T20,,,1133,4,Plaza Shopping Center,,,0.967
R5_T20,,,1119,5,Plaza Shopping Center,,,1.193
R5_T20,,,1169,6,Plaza Shopping Center,,,1.502
R5_T20,15:55:00,15:55:00,1120,7,Plaza Shopping Center,,,1.716
R5_T20,,,1121,8,Plaza Shopping Center,,,1.881
R5_T20,16:01:00,16:01:00,288,9,Transfer Center,,,2.587
R5_T20,,,1125,10,Transfer Center,,,3.261
R5_T20,,,1127,11,Transfer Center,,,3.484
R5_T20,,,1126,12,Transfer Center,,,3.893
R5_T20,,,1128,13,Transfer Center,,,4.273
R5_T20,,,1140,14,Transfer Center,,,4.528
R5_T20,16:08:00,16:08:00,289,15,Transfer Center,,,4.98
R5_T20,,,1122,16,Transfer Center,,,5.214
R5_T20,16:10:00,16:10:00,1200,17,Transfer Center,,,5.862
R5_T20,,,1123,18,Transfer Center,,,6.124
R5_T20,,,1124,19,Transfer Center,,,6.486
R5_T20,16:15:00,16:15:00,148,20,Transfer Center,,,6.94
R5_T21,16:20:00,16:20:00,148,1,Plaza Shopping Center,,,0
R5_T21,,,284,2,Plaza Shopping Center,,,0.438
R5_T21,,,1118,3,Plaza Shopping Center,,,0.711
R5_T21,,,1133,4,Plaza Shopping Center,,,0.967
R5_T21,,,1119,5,Plaza Shopping Center,,,1.193
R5_T21,,,1169,6,Plaza Shopping Center,,,1.502
R5_T21,16:25:00,16:25:00,1120,7,Plaza Shopping Center,,,1.716
R5_T21,,,1121,8,Plaza Shopping Center,,,1.881
R5_T21,16:31:00,16:31:00,288,9,Transfer Center,,,2.587
R5_T21,,,1125,10,Transfer Center,,,3.261
R5_T21,,,1127,11,Transfer Center,,,3.484
R5_T21,,,1126,12,Transfer Center,,,3.893
R5_T21,,,1128,13,Transfer Center,,,4.273
R5_T21,,,1140,14,Transfer Center,,,4.528
R5_T21,16:38:00,16:38:00,289,15,Transfer Center,,,4.98
R5_T21,,,1122,16,Transfer Center,,,5.214
R5_T21,16:40:00,16:40:00,1200,17,Transfer Center,,,5.862
R5_T21,,,1123,18,Transfer Center,,,6.124
R5_T21,,,1124,19,Transfer Center,,,6.486
R5_T21,16:45:00,16:45:00,148,20,Transfer Center,,,6.94
R5_T22,16:50:00,16:50:00,148,1,Plaza Shopping Center,,,0
R5_T22,,,284,2,Plaza Shopping Center,,,0.438
R5_T22,,,1118,3,Plaza Shopping Center,,,0.711
R5_T22,,,1133,4,Plaza Shopping Center,,,0.967
R5_T22,,,1119,5,Plaza Shopping Center,,,1.193
R5_T22,,,1169,6,Plaza Shopping Center,,,1.502
R5_T22,16:55:00,16:55:00,1120,7,Plaza Shopping Center,,,1.716
R5_T22,,,1121,8,Plaza Shopping Center,,,1.881
R5_T22,17:01:00,17:01:00,288,9,Transfer Center,,,2.587
R5_T22,,,1125,10,Transfer Center,,,3.261
R5_T22,,,1127,11,Transfer Center,,,3.484
R5_T22,,,1126,12,Transfer Center,,,3.893
R5_T22,,,1128,13,Transfer Center,,,4.273
R5_T22,,,1140,14,Transfer Center,,,4.528
R5_T22,17:08:00,17:08:00,289,15,Transfer Center,,,4.98
R5_T22,,,1122,16,Transfer Center,,,5.214
R5_T22,17:10:00,17:10:00,1200,17,Transfer Center,,,5.862
R5_T22,,,1123,18,Transfer Center,,,6.124
R5_T22,,,1124,19,Transfer Center,,,6.486
R5_T22,17:15:00,17:15:00,148,20,Transfer Center,,,6.94
R5_T23,17:20:00,17:20:00,148,1,Plaza Shopping Center,,,0
R5_T23,,,284,2,Plaza Shopping Center,,,0.438
R5_T23,,,1118,3,Plaza Shopping Center,,,0.711
R5_T23,,,1133,4,Plaza Shopping Center,,,0.967
R5_T23,,,1119,5,Plaza Shopping Center,,,1.193
R5_T23,,,1169,6,Plaza Shopping Center,,,1.502
R5_T23,17:25:00,17:25:00,1120,7,Plaza Shopping Center,,,1.716
R5_T23,,,1121,8,Plaza Shopping Center,,,1.881
R5_T23,17:31:00,17:31:00,288,9,Transfer Center,,,2.587
R5_T23,,,1125,10,Transfer Center,,,3.261
R5_T23,,,1127,11,Transfer Center,,,3.484
R5_T23,,,1126,12,Transfer Center,,,3.893
R5_T23,,,1128,13,Transfer Center,,,4.273
R5_T23,,,1140,14,Transfer Center,,,4.528
R5_T23,17:38:00,17:38:00,289,15,Transfer Center,,,4.98
R5_T23,,,1122,16,Transfer Center,,,5.214
R5_T23,17:40:00,17:40:00,1200,17,Transfer Center,,,5.862
R5_T23,,,1123,18,Transfer Center,,,6.124
R5_T23,,,1124,19,Transfer Center,,,6.486
R5_T23,17:45:00,17:45:00,148,20,Transfer Center,,,6.94
R6_T01,06:45:00,06:45:00,148,1,Human Services/Dallas Military Rd,,,0
R6_T01,,,1190,2,Human Services/Dallas Military Rd,,,0.472
R6_T01,,,1166,3,Human Services/Dallas Military Rd,,,0.879
R6_T01,06:49:00,06:49:00,1165,4,Human Services/Dallas Military Rd,,,1.108
R6_T01,,,1169,5,Human Services/Dallas Military Rd,,,1.302
R6_T01,,,1120,6,Human Services/Dallas Military Rd,,,1.511
R6_T01,,,1121,7,Human Services/Dallas Military Rd,,,1.677
R6_T01,,,249,8,Human Services/Dallas Military Rd,,,2.287
R6_T01,,,250,9,Human Services/Dallas Military Rd,,,2.815
R6_T01,06:53:00,06:53:00,1192,10,VA Hospital,,,3.111
R6_T01,,,251,11,VA Hospital,,,3.463
R6_T01,,,1193,12,VA Hospital,,,3.883
R6_T01,,,505,13,VA Hospital,2,,4.307
R6_T01,,,1194,14,VA Hospital,,,5.184
R6_T01,,,1195,15,VA Hospital,,,6.048
R6_T01,07:01:00,07:01:00,287,16,Transfer Center,,,7.525
R6_T01,,,1180,17,Transfer Center,,,8.327
R6_T01,,,1181,18,Transfer Center,,,8.843
R6_T01,,,1196,19,Transfer Center,,,9.543
R6_T01,07:10:00,07:10:00,148,20,Transfer Center,,,10.041
R6_T02,07:15:00,07:15:00,148,1,Human Services/Dallas Military Rd,,,0
R6_T02,,,1190,2,Human Services/Dallas Military Rd,,,0.472
R6_T02,,,1166,3,Human Services/Dallas Military Rd,,,0.879
R6_T02,07:19:00,07:19:00,1165,4,Human Services/Dallas Military Rd,,,1.108
R6_T02,,,1169,5,Human Services/Dallas Military Rd,,,1.302
R6_T02,,,1120,6,Human Services/Dallas Military Rd,,,1.511
R6_T02,,,1121,7,Human Services/Dallas Military Rd,,,1.677
R6_T02,,,249,8,Human Services/Dallas Military Rd,,,2.287
R6_T02,,,250,9,Human Services/Dallas Military Rd,,,2.815
R6_T02,07:23:00,07:23:00,1192,10,VA Hospital,,,3.111
R6_T02,,,251,11,VA Hospital,,,3.463
R6_T02,,,1193,12,VA Hospital,,,3.883
R6_T02,,,505,13,VA Hospital,2,,4.307
R6_T02,,,1194,14,VA Hospital,,,5.184
R6_T02,,,1195,15,VA Hospital,,,6.048
R6_T02,07:31:00,07:31:00,287,16,Transfer Center,,,7.525
R6_T02,,,1180,17,Transfer Center,,,8.327
R6_T02,,,1181,18,Transfer Center,,,8.843
R6_T02,,,1196,19,Transfer Center,,,9.543
R6_T02,07:40:00,07:40:00,148,20,Transfer Center,,,10.041
R6_T03,07:45:00,07:45:00,148,1,Human Services/Dallas Military Rd,,,0
R6_T03,,,1190,2,Human Services/Dallas Military Rd,,,0.472
R6_T03,,,1166,3,Human Services/Dallas Military Rd,,,0.879
R6_T03,07:49:00,07:49:00,1165,4,Human Services/Dallas Military Rd,,,1.108
R6_T03,,,1169,5,Human Services/Dallas Military Rd,,,1.302
R6_T03,,,1120,6,Human Services/Dallas Military Rd,,,1.511
R6_T03,,,1121,7,Human Services/Dallas Military Rd,,,1.677
R6_T03,,,249,8,Human Services/Dallas Military Rd,,,2.287
R6_T03,,,250,9,Human Services/Dallas Military Rd,,,2.815
R6_T03,07:53:00,07:53:00,1192,10,VA Hospital,,,3.111
R6_T03,,,251,11,VA Hospital,,,3.463
R6_T03,,,1193,12,VA Hospital,,,3.883
R6_T03,,,505,13,VA Hospital,2,,4.307
R6_T03,,,1194,14,VA Hospital,,,5.184
R6_T03,,,1195,15,VA Hospital,,,6.048
R6_T03,08:01:00,08:01:00,287,16,Transfer Center,,,7.525
R6_T03,,,1180,17,Transfer Center,,,8.327
R6_T03,,,1181,18,Transfer Center,,,8.843
R6_T03,,,1196,19,Transfer Center,,,9.543
R6_T03,08:10:00,08:10:00,148,20,Transfer Center,,,10.041
R6_T04,08:15:00,08:15:00,148,1,Human Services/Dallas Military Rd,,,0
R6_T04,,,1190,2,Human Services/Dallas Military Rd,,,0.472
R6_T04,,,1166,3,Human Services/Dallas Military Rd,,,0.879
R6_T04,08:19:00,08:19:00,1165,4,Human Services/Dallas Military Rd,,,1.108
R6_T04,,,1169,5,Human Services/Dallas Military Rd,,,1.302
R6_T04,,,1120,6,Human Services/Dallas Military Rd,,,1.511
R6_T04,,,1121,7,Human Services/Dallas Military Rd,,,1.677
R6_T04,,,249,8,Human Services/Dallas Military Rd,,,2.287
R6_T04,,,250,9,Human Services/Dallas Military Rd,,,2.815
R6_T04,08:23:00,08:23:00,1192,10,VA Hospital,,,3.111
R6_T04,,,251,11,VA Hospital,,,3.463
R6_T04,,,1193,12,VA Hospital,,,3.883
R6_T04,,,505,13,VA Hospital,2,,4.307
R6_T04,,,1194,14,VA Hospital,,,5.184
R6_T04,,,1195,15,VA Hospital,,,6.048
R6_T04,08:31:00,08:31:00,287,16,Transfer Center,,,7.525
R6_T04,,,1180,17,Transfer Center,,,8.327
R6_T04,,,1181,18,Transfer Center,,,8.843
R6_T04,,,1196,19,Transfer Center,,,9.543
R6_T04,08:40:00,08:40:00,148,20,Transfer Center,,,10.041
R6_T05,08:45:00,08:45:00,148,1,Human Services/Dallas Military Rd,,,0
R6_T05,,,1190,2,Human Services/Dallas Military Rd,,,0.472
R6_T05,,,1166,3,Human Services/Dallas Military Rd,,,0.879
R6_T05,08:49:00,08:49:00,1165,4,Human Services/Dallas Military Rd,,,1.108
R6_T05,,,1169,5,Human Services/Dallas Military Rd,,,1.302
R6_T05,,,1120,6,Human Services/Dallas Military Rd,,,1.511
R6_T05,,,1121,7,Human Services/Dallas Military Rd,,,1.677
R6_T05,,,249,8,Human Services/Dallas Military Rd,,,2.287
R6_T05,,,250,9,Human Services/Dallas Military Rd,,,2.815
R6_T05,08:53:00,08:53:00,1192,10,VA Hospital,,,3.111
R6_T05,,,251,11,VA Hospital,,,3.463
R6_T05,,,1193,12,VA Hospital,,,3.883
R6_T05,,,505,13,VA Hospital,2,,4.307
R6_T05,,,1194,14,VA Hospital,,,5.184
R6_T05,,,1195,15,VA Hospital,,,6.048
R6_T05,09:01:00,09:01:00,287,16,Transfer Center,,,7.525
R6_T05,,,1180,17,Transfer Center,,,8.327
R6_T05,,,1181,18,Transfer Center,,,8.843
R6_T05,,,1196,19,Transfer Center,,,9.543
R6_T05,09:10:00,09:10:00,148,20,Transfer Center,,,10.041
R6_T06,09:15:00,09:15:00,148,1,Human Services/Dallas Military Rd,,,0
R6_T06,,,1190,2,Human Services/Dallas Military Rd,,,0.472
R6_T06,,,1166,3,Human Services/Dallas Military Rd,,,0.879
R6_T06,09:19:00,09:19:00,1165,4,Human Services/Dallas Military Rd,,,1.108
R6_T06,,,1169,5,Human Services/Dallas Military Rd,,,1.302
R6_T06,,,1120,6,Human Services/Dallas Military Rd,,,1.511
R6_T06,,,1121,7,Human Services/Dallas Military Rd,,,1.677
R6_T06,,,249,8,Human Services/Dallas Military Rd,,,2.287
R6_T06,,,250,9,Human Services/Dallas Military Rd,,,2.815
R6_T06,09:23:00,09:23:00,1192,10,VA Hospital,,,3.111
R6_T06,,,251,11,VA Hospital,,,3.463
R6_T06,,,1193,12,VA Hospital,,,3.883
R6_T06,,,505,13,VA Hospital,2,,4.307
R6_T06,,,1194,14,VA Hospital,,,5.184
R6_T06,,,1195,15,VA Hospital,,,6.048
R6_T06,09:31:00,09:31:00,287,16,Transfer Center,,,7.525
R6_T06,,,1180,17,Transfer Center,,,8.327
R6_T06,,,1181,18,Transfer Center,,,8.843
R6_T06,,,1196,19,Transfer Center,,,9.543
R6_T06,09:40:00,09:40:00,148,20,Transfer Center,,,10.041
R6_T07,09:45:00,09:45:00,148,1,Human Services/Dallas Military Rd,,,0
R6_T07,,,1190,2,Human Services/Dallas Military Rd,,,0.472
R6_T07,,,1166,3,Human Services/Dallas Military Rd,,,0.879
R6_T07,09:49:00,09:49:00,1165,4,Human Services/Dallas Military Rd,,,1.108
R6_T07,,,1169,5,Human Services/Dallas Military Rd,,,1.302
R6_T07,,,1120,6,Human Services/Dallas Military Rd,,,1.511
R6_T07,,,1121,7,Human Services/Dallas Military Rd,,,1.677
R6_T07,,,249,8,Human Services/Dallas Military Rd,,,2.287
R6_T07,,,250,9,Human Services/Dallas Military Rd,,,2.815
R6_T07,09:53:00,09:53:00,1192,10,VA Hospital,,,3.111
R6_T07,,,251,11,VA Hospital,,,3.463
R6_T07,,,1193,12,VA Hospital,,,3.883
R6_T07,,,505,13,VA Hospital,2,,4.307
R6_T07,,,1194,14,VA Hospital,,,5.184
R6_T07,,,1195,15,VA Hospital,,,6.048
R6_T07,10:01:00,10:01:00,287,16,Transfer Center,,,7.525
R6_T07,,,1180,17,Transfer Center,,,8.327
R6_T07,,,1181,18,Transfer Center,,,8.843
R6_T07,,,1196,19,Transfer Center,,,9.543
R6_T07,10:10:00,10:10:00,148,20,Transfer Center,,,10.041
R6_T08,10:15:00,10:15:00,148,1,Human Services/Dallas Military Rd,,,0
R6_T08,,,1190,2,Human Services/Dallas Military Rd,,,0.472
R6_T08,,,1166,3,Human Services/Dallas Military Rd,,,0.879
R6_T08,10:19:00,10:19:00,1165,4,Human Services/Dallas Military Rd,,,1.108
R6_T08,,,1169,5,Human Services/Dallas Military Rd,,,1.302
R6_T08,,,1120,6,Human Services/Dallas Military Rd,,,1.511
R6_T08,,,1121,7,Human Services/Dallas Military Rd,,,1.677
R6_T08,,,249,8,Human Services/Dallas Military Rd,,,2.287
R6_T08,,,250,9,Human Services/Dallas Military Rd,,,2.815
R6_T08,10:23:00,10:23:00,1192,10,VA Hospital,,,3.111
R6_T08,,,251,11,VA Hospital,,,3.463
R6_T08,,,1193,12,VA Hospital,,,3.883
R6_T08,,,505,13,VA Hospital,2,,4.307
R6_T08,,,1194,14,VA Hospital,,,5.184
R6_T08,,,1195,15,VA Hospital,,,6.048
R6_T08,10:31:00,10:31:00,287,16,Transfer Center,,,7.525
R6_T08,,,1180,17,Transfer Center,,,8.327
R6_T08,,,1181,18,Transfer Center,,,8.843
R6_T08,,,1196,19,Transfer Center,,,9.543
R6_T08,10:40:00,10:40:00,148,20,Transfer Center,,,10.041
R6_T09,10:45:00,10:45:00,148,1,Human Services/Dallas Military Rd,,,0
R6_T09,,,1190,2,Human Services/Dallas Military Rd,,,0.472
R6_T09,,,1166,3,Human Services/Dallas Military Rd,,,0.879
R6_T09,10:49:00,10:49:00,1165,4,Human Services/Dallas Military Rd,,,1.108
R6_T09,,,1169,5,Human Services/Dallas Military Rd,,,1.302
R6_T09,,,1120,6,Human Services/Dallas Military Rd,,,1.511
R6_T09,,,1121,7,Human Services/Dallas Military Rd,,,1.677
R6_T09,,,249,8,Human Services/Dallas Military Rd,,,2.287
R6_T09,,,250,9,Human Services/Dallas Military Rd,,,2.815
R6_T09,10:53:00,10:53:00,1192,10,VA Hospital,,,3.111
R6_T09,,,251,11,VA Hospital,,,3.463
R6_T09,,,1193,12,VA Hospital,,,3.883
R6_T09,,,505,13,VA Hospital,2,,4.307
R6_T09,,,1194,14,VA Hospital,,,5.184
R6_T09,,,1195,15,VA Hospital,,,6.048
R6_T09,11:01:00,11:01:00,287,16,Transfer Center,,,7.525
R6_T09,,,1180,17,Transfer Center,,,8.327
R6_T09,,,1181,18,Transfer Center,,,8.843
R6_T09,,,1196,19,Transfer Center,,,9.543
R6_T09,11:10:00,11:10:00,148,20,Transfer Center,,,10.041
R6_T10,11:15:00,11:15:00,148,1,Human Services/Dallas Military Rd,,,0
R6_T10,,,1190,2,Human Services/Dallas Military Rd,,,0.472
R6_T10,,,1166,3,Human Services/Dallas Military Rd,,,0.879
R6_T10,11:19:00,11:19:00,1165,4,Human Services/Dallas Military Rd,,,1.108
R6_T10,,,1169,5,Human Services/Dallas Military Rd,,,1.302
R6_T10,,,1120,6,Human Services/Dallas Military Rd,,,1.511
R6_T10,,,1121,7,Human Services/Dallas Military Rd,,,1.677
R6_T10,,,249,8,Human Services/Dallas Military Rd,,,2.287
R6_T10,,,250,9,Human Services/Dallas Military Rd,,,2.815
R6_T10,11:23:00,11:23:00,1192,10,VA Hospital,,,3.111
R6_T10,,,251,11,VA Hospital,,,3.463
R6_T10,,,1193,12,VA Hospital,,,3.883
R6_T10,,,505,13,VA Hospital,2,,4.307
R6_T10,,,1194,14,VA Hospital,,,5.184
R6_T10,,,1195,15,VA Hospital,,,6.048
R6_T10,11:31:00,11:31:00,287,16,Transfer Center,,,7.525
R6_T10,,,1180,17,Transfer Center,,,8.327
R6_T10,,,1181,18,Transfer Center,,,8.843
R6_T10,,,1196,19,Transfer Center,,,9.543
R6_T10,11:40:00,11:40:00,148,20,Transfer Center,,,10.041
R6_T11,11:45:00,11:45:00,148,1,Human Services/Dallas Military Rd,,,0
R6_T11,,,1190,2,Human Services/Dallas Military Rd,,,0.472
R6_T11,,,1166,3,Human Services/Dallas Military Rd,,,0.879
R6_T11,11:49:00,11:49:00,1165,4,Human Services/Dallas Military Rd,,,1.108
R6_T11,,,1169,5,Human Services/Dallas Military Rd,,,1.302
R6_T11,,,1120,6,Human Services/Dallas Military Rd,,,1.511
R6_T11,,,1121,7,Human Services/Dallas Military Rd,,,1.677
R6_T11,,,249,8,Human Services/Dallas Military Rd,,,2.287
R6_T11,,,250,9,Human Services/Dallas Military Rd,,,2.815
R6_T11,11:53:00,11:53:00,1192,10,VA Hospital,,,3.111
R6_T11,,,251,11,VA Hospital,,,3.463
R6_T11,,,1193,12,VA Hospital,,,3.883
R6_T11,,,505,13,VA Hospital,2,,4.307
R6_T11,,,1194,14,VA Hospital,,,5.184
R6_T11,,,1195,15,VA Hospital,,,6.048
R6_T11,12:01:00,12:01:00,287,16,Transfer Center,,,7.525
R6_T11,,,1180,17,Transfer Center,,,8.327
R6_T11,,,1181,18,Transfer Center,,,8.843
R6_T11,,,1196,19,Transfer Center,,,9.543
R6_T11,12:10:00,12:10:00,148,20,Transfer Center,,,10.041
R6_T12,12:15:00,12:15:00,148,1,Human Services/Dallas Military Rd,,,0
R6_T12,,,1190,2,Human Services/Dallas Military Rd,,,0.472
R6_T12,,,1166,3,Human Services/Dallas Military Rd,,,0.879
R6_T12,12:19:00,12:19:00,1165,4,Human Services/Dallas Military Rd,,,1.108
R6_T12,,,1169,5,Human Services/Dallas Military Rd,,,1.302
R6_T12,,,1120,6,Human Services/Dallas Military Rd,,,1.511
R6_T12,,,1121,7,Human Services/Dallas Military Rd,,,1.677
R6_T12,,,249,8,Human Services/Dallas Military Rd,,,2.287
R6_T12,,,250,9,Human Services/Dallas Military Rd,,,2.815
R6_T12,12:23:00,12:23:00,1192,10,VA Hospital,,,3.111
R6_T12,,,251,11,VA Hospital,,,3.463
R6_T12,,,1193,12,VA Hospital,,,3.883
R6_T12,,,505,13,VA Hospital,2,,4.307
R6_T12,,,1194,14,VA Hospital,,,5.184
R6_T12,,,1195,15,VA Hospital,,,6.048
R6_T12,12:31:00,12:31:00,287,16,Transfer Center,,,7.525
R6_T12,,,1180,17,Transfer Center,,,8.327
R6_T12,,,1181,18,Transfer Center,,,8.843
R6_T12,,,1196,19,Transfer Center,,,9.543
R6_T12,12:40:00,12:40:00,148,20,Transfer Center,,,10.041
R6_T13,12:45:00,12:45:00,148,1,Human Services/Dallas Military Rd,,,0
R6_T13,,,1190,2,Human Services/Dallas Military Rd,,,0.472
R6_T13,,,1166,3,Human Services/Dallas Military Rd,,,0.879
R6_T13,12:49:00,12:49:00,1165,4,Human Services/Dallas Military Rd,,,1.108
R6_T13,,,1169,5,Human Services/Dallas Military Rd,,,1.302
R6_T13,,,1120,6,Human Services/Dallas Military Rd,,,1.511
R6_T13,,,1121,7,Human Services/Dallas Military Rd,,,1.677
R6_T13,,,249,8,Human Services/Dallas Military Rd,,,2.287
R6_T13,,,250,9,Human Services/Dallas Military Rd,,,2.815
R6_T13,12:53:00,12:53:00,1192,10,VA Hospital,,,3.111
R6_T13,,,251,11,VA Hospital,,,3.463
R6_T13,,,1193,12,VA Hospital,,,3.883
R6_T13,,,505,13,VA Hospital,2,,4.307
R6_T13,,,1194,14,VA Hospital,,,5.184
R6_T13,,,1195,15,VA Hospital,,,6.048
R6_T13,13:01:00,13:01:00,287,16,Transfer Center,,,7.525
R6_T13,,,1180,17,Transfer Center,,,8.327
R6_T13,,,1181,18,Transfer Center,,,8.843
R6_T13,,,1196,19,Transfer Center,,,9.543
R6_T13,13:10:00,13:10:00,148,20,Transfer Center,,,10.041
R6_T14,13:15:00,13:15:00,148,1,Human Services/Dallas Military Rd,,,0
R6_T14,,,1190,2,Human Services/Dallas Military Rd,,,0.472
R6_T14,,,1166,3,Human Services/Dallas Military Rd,,,0.879
R6_T14,13:19:00,13:19:00,1165,4,Human Services/Dallas Military Rd,,,1.108
R6_T14,,,1169,5,Human Services/Dallas Military Rd,,,1.302
R6_T14,,,1120,6,Human Services/Dallas Military Rd,,,1.511
R6_T14,,,1121,7,Human Services/Dallas Military Rd,,,1.677
R6_T14,,,249,8,Human Services/Dallas Military Rd,,,2.287
R6_T14,,,250,9,Human Services/Dallas Military Rd,,,2.815
R6_T14,13:23:00,13:23:00,1192,10,VA Hospital,,,3.111
R6_T14,,,251,11,VA Hospital,,,3.463
R6_T14,,,1193,12,VA Hospital,,,3.883
R6_T14,,,505,13,VA Hospital,2,,4.307
R6_T14,,,1194,14,VA Hospital,,,5.184
R6_T14,,,1195,15,VA Hospital,,,6.048
R6_T14,13:31:00,13:31:00,287,16,Transfer Center,,,7.525
R6_T14,,,1180,17,Transfer Center,,,8.327
R6_T14,,,1181,18,Transfer Center,,,8.843
R6_T14,,,1196,19,Transfer Center,,,9.543
R6_T14,13:40:00,13:40:00,148,20,Transfer Center,,,10.041
R6_T15,13:45:00,13:45:00,148,1,Human Services/Dallas Military Rd,,,0
R6_T15,,,1190,2,Human Services/Dallas Military Rd,,,0.472
