route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,shape_id,wheelchair_accessible,bikes_allowed
26515,36189.95063,351149,,,,26515,0,0
26515,36189.95063,351158,,,,26515,0,0
26515,36189.95063,351154,,,,26515,0,0
26515,36189.95063,351155,,,,26515,0,0
26515,36189.95063,351156,,,,26515,0,0
26515,36189.95063,351157,,,,26515,0,0
26515,23606.61148,351173,,,,26515,0,0
26515,23606.61148,351174,,,,26515,0,0
26515,23606.61148,351175,,,,26515,0,0
32461,36189.95063,431415,,,,32461,0,0
32461,36189.95063,431416,,,,32461,0,0
32461,36189.95063,431417,,,,32461,0,0
32461,36189.95063,431418,,,,32461,0,0
32461,36189.95063,431419,,,,32461,0,0
32461,23606.61148,431420,,,,32461,0,0
32461,23606.61148,431421,,,,32461,0,0
32461,23606.61148,431422,,,,32461,0,0
26516,36189.95063,351159,,,,26516,0,0
26516,36189.95063,351160,,,,26516,0,0
26516,36189.95063,351161,,,,26516,0,0
26516,36189.95063,351162,,,,26516,0,0
26516,36189.95063,351163,,,,26516,0,0
26516,36189.95063,351164,,,,26516,0,0
26516,36189.95063,351165,,,,26516,0,0
26517,36189.95063,374889,,,,26517,0,0
26517,36189.95063,374890,,,,26517,0,0
26517,36189.95063,374891,,,,26517,0,0
26517,36189.95063,374892,,,,26517,0,0
26517,23606.61148,374893,,,,26517,0,0
26517,23606.61148,374894,,,,26517,0,0
26517,23606.61148,374895,,,,26517,0,0
32103,23606,423077,,,,32103,0,0
32103,23606,423078,,,,32103,0,0
32103,23606,423079,,,,32103,0,0
32103,23606,423080,,,,32103,0,0
32103,23606,423081,,,,32103,0,0
32103,23606,423082,,,,32103,0,0
35910,23606,467514,,,,35910,0,0
35910,23606,467515,,,,35910,0,0
35910,23606,467516,,,,35910,0,0
35910,23606,467517,,,,35910,0,0
35910,23606,467518,,,,35910,0,0
31800,23606,415564,,,,31800,0,0
26513,36189.95063,351145,,,,26513,0,0
26513,36189.95063,351146,,,,26513,0,0
26292,23626.70096,348697,,,0,26292,0,0
26292,23626.70096,348698,,,0,26292,0,0
26292,23626.70096,348699,,,0,26292,0,0
26292,23626.70096,348700,,,0,26292,0,0
26292,23626.70096,348701,,,0,26292,0,0
26292,23626.70096,348702,,,0,26292,0,0
26292,23626.70096,348703,,,0,26292,0,0
26292,23626.70096,348704,,,0,26292,0,0
26292,23626.70096,348705,,,0,26292,0,0
26292,23626.70096,348706,,,0,26292,0,0
26292,23626.70096,348707,,,0,26292,0,0
26292,23626.70096,348708,,,0,26292,0,0
26292,23626.70096,348709,,,0,26292,0,0
26292,23626.70096,348710,,,0,26292,0,0
26292,23626.70096,348711,,,0,26292,0,0
26292,23626.70096,348712,,,0,26292,0,0
26292,23626.70096,348713,,,0,26292,0,0
26292,23626.70096,348714,,,0,26292,0,0
26292,23626.70096,348715,,,0,26292,0,0
26292,23626.70096,348716,,,0,26292,0,0
26292,23626.70096,348717,,,0,26292,0,0
26292,23626.70096,348718,,,0,26292,0,0
26292,23626.70096,348719,,,0,26292,0,0
26292,23626.70096,348720,,,0,26292,0,0
26292,23626.70096,348721,,,0,26292,0,0
26292,23626.70096,348722,,,0,26292,0,0
26292,23626.70096,348723,,,0,26292,0,0
26292,23626.70096,348724,,,0,26292,0,0
26292,23626.70096,348748,,,0,26292,0,0
26292,23626.70096,348749,,,0,26292,0,0
26292,23626.70096,348750,,,0,26292,0,0
26292,23626.70096,348751,,,0,26292,0,0
26292,23626.70096,348752,,,0,26292,0,0
26292,23626.70096,348753,,,0,26292,0,0
26292,23626.70096,348781,,,0,26292,0,0
26292,23626.70096,348840,,,,26292,0,0
26292,23626.70096,348841,,,,26292,0,0
26292,23626.70096,348842,,,,26292,0,0
26292,23626.70096,348843,,,,26292,0,0
26292,23626.70096,348844,,,,26292,0,0
26292,23626.70096,348845,,,,26292,0,0
26292,23626.70096,348846,,,,26292,0,0
26292,23626.70096,348847,,,,26292,0,0
26292,23626.70096,348848,,,,26292,0,0
26292,23626.70096,348849,,,,26292,0,0
26292,23626.70096,348850,,,,26292,0,0
26292,23626.70096,348851,,,,26292,0,0
26292,23626.70096,348852,,,,26292,0,0
26292,23626.70096,348853,,,,26292,0,0
26292,23626.70096,348854,,,,26292,0,0
26292,23626.70096,348855,,,,26292,0,0
26292,23626.70096,348856,,,,26292,0,0
26292,23626.70096,348857,,,,26292,0,0
26292,23626.70096,348858,,,,26292,0,0
26292,23626.70096,348859,,,,26292,0,0
26292,23626.70096,348860,,,,26292,0,0
26292,23626.70096,348861,,,,26292,0,0
26292,23626.70096,348865,,,,26292,0,0
26292,23626.70096,348866,,,,26292,0,0
26292,23626.70096,348867,,,,26292,0,0
26292,23626.70096,348868,,,,26292,0,0
26292,23626.70096,348869,,,,26292,0,0
26292,23626.70096,348870,,,,26292,0,0
26292,23626.70096,348871,,,,26292,0,0
26292,23626.70096,348872,,,,26292,0,0
26292,23626.70096,348873,,,,26292,0,0
26292,23626.70096,348874,,,,26292,0,0
26292,23626.70096,348875,,,,26292,0,0
26292,23626.70096,348876,,,,26292,0,0
26292,23626.70096,348877,,,,26292,0,0
26292,23626.70096,348878,,,,26292,0,0
26292,23626.70096,348879,,,,26292,0,0
26292,23626.70096,348880,,,,26292,0,0
26292,23626.70096,348881,,,,26292,0,0
26292,23626.70096,348882,,,,26292,0,0
26292,23626.70096,348883,,,,26292,0,0
26292,23626.70096,348884,,,,26292,0,0
26292,23626.70096,348885,,,,26292,0,0
26292,23626.70096,348886,,,,26292,0,0
26292,23626.70096,460392,,,,26292,0,0
26292,23626.70096,460393,,,,26292,0,0
26292,23626.70096,460394,,,,26292,0,0
26292,23626.70095,348887,,,,26292,0,0
26292,23626.70095,348888,,,,26292,0,0
26292,23626.70095,348889,,,,26292,0,0
26292,23626.70095,348890,,,,26292,0,0
26292,23626.70095,348891,,,,26292,0,0
26292,23626.70095,348892,,,,26292,0,0
26292,23626.70095,348893,,,,26292,0,0
26292,23626.70095,348894,,,,26292,0,0
26292,23626.70095,348895,,,,26292,0,0
26292,23626.70095,348896,,,,26292,0,0
26292,23626.70095,348897,,,,26292,0,0
26292,23626.70095,348898,,,,26292,0,0
26292,23626.70095,348899,,,,26292,0,0
26292,23626.70095,348900,,,,26292,0,0
26292,23626.70095,348901,,,,26292,0,0
26292,23626.70095,348902,,,,26292,0,0
26292,23626.70095,348903,,,,26292,0,0
26292,23626.70095,348904,,,,26292,0,0
26292,23626.70095,348905,,,,26292,0,0
26292,23626.70095,348906,,,,26292,0,0
26292,23626.70095,348907,,,,26292,0,0
26292,23626.70095,348908,,,,26292,0,0
26292,23626.70095,348909,,,,26292,0,0
26292,23626.70095,348910,,,,26292,0,0
26292,23626.70095,348911,,,,26292,0,0
