route_id,service_id,trip_id,shape_id,trip_headsign,direction_id,block_id
602630e9-fa68-42ef-bc1a-382ccc577499,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,98648c72-e7e3-47f8-8e5c-6cc5eccacec7,2b9eeec0-94fa-4ffe-9f31-8e7722ecffec,"Mission Springs",0,b80f54b0-2e79-4024-b8f1-61a745f68885
22eecc42-bf19-41f2-8f43-75e57d825f99,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,0ece7ac3-08a7-46dd-b314-510859f2c103,7c5088ab-437f-4476-8e71-b81dcf1fb41c,"Blandin Ave",0,52e683e3-acaa-44b5-99c8-553fd156c277
bdc5adfc-d7af-4b30-8ac9-17ca776ac368,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,a09d3351-bd4f-42cd-804c-98ba5e4a8b22,1dd42330-ff2c-4336-a1f5-627e023d3de7,"Hopkinton",1,2552d4e6-884e-44dc-a1a6-35fb5e7e5f2f
249b76e5-eb47-43e6-a59c-edbd28464280,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,faed80a8-8240-44cc-9e41-04fd9273e323,8e50ce28-1384-4b80-a6ee-f2c1b4c94669,"Woodland",0,ad301e5d-7c01-4b61-adef-64c161c84380
bdc5adfc-d7af-4b30-8ac9-17ca776ac368,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,a5ba13b9-7db0-45de-8b11-31f8dda47697,1dd42330-ff2c-4336-a1f5-627e023d3de7,"Hopkinton",1,934e9e51-eb0e-4809-935d-3172645685fe
a3f5595b-a682-4c4f-a3eb-ae6fa7658002,71e53991-076e-4df9-8442-809febe8251f,d743307e-27f9-4d92-9836-492260b7af2a,684efc3f-d098-4ec4-9358-80a9416c1e85,"Central Hub",1,3defacee-16d2-4460-8a7e-5dbeae8c5778
6919ca4f-a233-4dbb-8c7a-76b32c8cb55c,71e53991-076e-4df9-8442-809febe8251f,c85fe5c8-fd49-481a-b5db-609a5a99dec2,87211c2f-a9a2-4851-883f-7d5c805e406f,"MBTA Commuter Lot Rear",0,e8ec5716-30e5-49ac-a16c-ceea4dfe0718
22eecc42-bf19-41f2-8f43-75e57d825f99,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,4de6de11-007a-4c1e-ac70-cad004a901ab,7c5088ab-437f-4476-8e71-b81dcf1fb41c,"Blandin Ave",0,4a3e7058-f8a8-48a1-8901-9766dfc89ca5
a419da7a-40ce-4898-b253-b50af71834c1,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,35341b10-949c-474b-9cb9-57dc90fc8a3d,a1b4988d-04e1-422b-ac12-cf217f152f90,"MassBay Wellesley",1,d0a26c9e-7e27-4a70-9845-1e0833ba8342
95c94487-430e-48a3-a878-a7fd2d244103,71e53991-076e-4df9-8442-809febe8251f,6671e6d1-beae-4a61-9c7d-4cddb9866457,3502344f-6aca-40e9-9ad7-7c4edf6197e4,"Marlborough",1,45588d0d-d968-493e-94c1-7e9a7cecd416
7e994a69-28cb-451c-b2d8-2544708c962e,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,d18f1e69-660e-4bae-8378-796443afd6c5,b9dce15c-f989-42b3-9426-dbaf605b4be6,"9/27 Plaza Natick Collection",0,173fcc93-5083-496a-b23d-8804433c05db
a419da7a-40ce-4898-b253-b50af71834c1,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,68f562f4-45b3-4dc7-b78f-26d97522c753,a1b4988d-04e1-422b-ac12-cf217f152f90,"MassBay Wellesley",1,d0a26c9e-7e27-4a70-9845-1e0833ba8342
249b76e5-eb47-43e6-a59c-edbd28464280,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,f86b0253-68d8-4cae-9088-38493641e679,8e50ce28-1384-4b80-a6ee-f2c1b4c94669,"Woodland",0,ad301e5d-7c01-4b61-adef-64c161c84380
1a0ae2c6-0f76-44dd-9ad8-d75b812d2bd7,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,9a23dcaa-7029-468f-94ee-e68b7a7e6992,2e0fc54a-d8d2-4508-bbf8-22d198c45003,"Jefferson Hills",0,277e890e-b679-4803-9d9e-e56af1812fba
be076c78-3936-4f60-8ddb-45a4276fe8e2,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,21d02239-5141-44a9-86eb-bf6acacedfeb,770c42cf-b510-4042-a989-8078b2e468e2,"Hub",1,ac05dd8a-aaf7-4af1-93e1-b06a2f5333ec
95c94487-430e-48a3-a878-a7fd2d244103,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,6cea2895-5cc9-4d3e-82c3-c3eca55857f1,97d72643-4732-4935-9a81-d6e29e8da46c,"Marlborough",1,29b0719c-6111-48d5-b872-a44d74dd693b
6919ca4f-a233-4dbb-8c7a-76b32c8cb55c,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,8d649c34-f010-4b80-ad38-23553bebafca,04379c40-9480-4878-8c7f-09b588ea1a28,"MBTA Commuter Lot Rear",0,c16fe6e0-29e9-4f21-8b91-87aedecb30a3
22eecc42-bf19-41f2-8f43-75e57d825f99,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,95c0b855-8e00-490f-95de-0ef0ab7f8a2a,7c5088ab-437f-4476-8e71-b81dcf1fb41c,"Blandin Ave",0,52e683e3-acaa-44b5-99c8-553fd156c277
bdc5adfc-d7af-4b30-8ac9-17ca776ac368,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,e47f692b-b03e-4c60-ab81-0a1ce9a75f6e,4f5fa4dc-80b5-4673-98f3-336c1398e904,"Central Hub",0,2552d4e6-884e-44dc-a1a6-35fb5e7e5f2f
1a0ae2c6-0f76-44dd-9ad8-d75b812d2bd7,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,987927f6-8ee7-4eaf-a76a-4fd38f91b51d,2e0fc54a-d8d2-4508-bbf8-22d198c45003,"Jefferson Hills",0,72c472ee-369a-4cab-88da-4f75e1f3d07d
bdc5adfc-d7af-4b30-8ac9-17ca776ac368,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,6c812928-7839-40a4-958b-35f600f5b980,4f5fa4dc-80b5-4673-98f3-336c1398e904,"Central Hub",0,934e9e51-eb0e-4809-935d-3172645685fe
602630e9-fa68-42ef-bc1a-382ccc577499,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,5d3ca600-1015-4d4b-b700-be40bd4b8386,97151951-8c18-4b7c-b005-cef7463e1a98,"Milford Regional Hospital",1,b80f54b0-2e79-4024-b8f1-61a745f68885
836ff053-0f52-42cd-aacb-ccf7a4a81cf1,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,af21261d-1290-4f60-b724-7c7633abe2e9,bcc93bfd-cf71-48b6-9bf5-03ccc609e09b,"Newton and Weed St",0,57bc5bbd-c677-4999-8c6a-e7fce81c1da2
22eecc42-bf19-41f2-8f43-75e57d825f99,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,3bfb9354-13be-4c42-a2a8-fdb7a0c36d67,7c5088ab-437f-4476-8e71-b81dcf1fb41c,"Blandin Ave",0,e5ac275b-69e3-47e6-879f-08d533e0a40e
a419da7a-40ce-4898-b253-b50af71834c1,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,012764be-58c6-4f25-92f1-f41c020f98a0,e76a8f58-3464-456b-9d3c-b594be7cd3e3,"Riverside Station",0,d0a26c9e-7e27-4a70-9845-1e0833ba8342
1b94db55-24a4-410c-a3ae-8b1b009a8367,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,5abb013e-f3c0-4f0b-b8c9-eed64a42f778,df1a1bca-7a00-4776-9da1-3987af299f2e,"Solomon Pond Mall to Framingham",0,feb3f370-4d53-42d3-8576-ce0bc9e1c288
22eecc42-bf19-41f2-8f43-75e57d825f99,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,c97660f7-310d-4121-874b-9634e6cd883e,7c5088ab-437f-4476-8e71-b81dcf1fb41c,"Blandin Ave",0,72e0aad9-0d20-4aca-9b18-f8f44424a8c8
22eecc42-bf19-41f2-8f43-75e57d825f99,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,520a0948-fb4e-4996-8e8f-10caab9b0114,7c5088ab-437f-4476-8e71-b81dcf1fb41c,"Blandin Ave",0,e5ac275b-69e3-47e6-879f-08d533e0a40e
249b76e5-eb47-43e6-a59c-edbd28464280,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,bf8656e4-9925-421c-b037-ccd220e390e3,8e50ce28-1384-4b80-a6ee-f2c1b4c94669,"Woodland",0,164d83e6-97ea-45e7-a974-bf577a575488
bdc5adfc-d7af-4b30-8ac9-17ca776ac368,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,1e6626a6-bb3b-4410-8f25-bb15aabd8a15,4f5fa4dc-80b5-4673-98f3-336c1398e904,"Central Hub",0,934e9e51-eb0e-4809-935d-3172645685fe
be076c78-3936-4f60-8ddb-45a4276fe8e2,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,1a821df3-fce2-4f16-a665-e6e91b3d3091,b27b19b7-a9cb-48fa-bf96-f402d44b1818,"MBTA",0,d56d6491-7cce-4bc6-bef7-5c84e044df60
95c94487-430e-48a3-a878-a7fd2d244103,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,805f72d4-0158-412c-a83e-ed02db7a1fc8,97d72643-4732-4935-9a81-d6e29e8da46c,"Marlborough",1,3269350d-f709-42f5-a436-58402cc58d64
6919ca4f-a233-4dbb-8c7a-76b32c8cb55c,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,f04593d1-dcb8-4272-9023-73da38bef8d5,87211c2f-a9a2-4851-883f-7d5c805e406f,"MBTA Commuter Lot Rear",0,2d1e2de4-9f7a-433c-bf7a-7ac4e5c80451
22eecc42-bf19-41f2-8f43-75e57d825f99,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,56820785-f832-47d9-9055-1e3b7805cc19,7c5088ab-437f-4476-8e71-b81dcf1fb41c,"Blandin Ave",0,72e0aad9-0d20-4aca-9b18-f8f44424a8c8
7e994a69-28cb-451c-b2d8-2544708c962e,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,beec8f6b-0e0b-4b8a-9f96-f6a07625274c,b9dce15c-f989-42b3-9426-dbaf605b4be6,"9/27 Plaza Natick Collection",0,173fcc93-5083-496a-b23d-8804433c05db
bdc5adfc-d7af-4b30-8ac9-17ca776ac368,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,bdfc172a-a0b0-45fe-9ed2-f245d8d8a871,1dd42330-ff2c-4336-a1f5-627e023d3de7,"Hopkinton",1,934e9e51-eb0e-4809-935d-3172645685fe
bf855e37-6b14-49f7-b0c9-aecc962bc716,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,0724727c-8be8-43e9-8b82-3fb05275797b,3e86dd4a-9b76-4e6e-81d1-1e27e0f365ce,"Central hub",0,146c6276-ef5c-40e4-bcc7-668006d2c1d5
68a884f7-8738-4d95-93ca-be4108a0c07b,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,ed1d115a-9359-4516-8c2d-330dd7078826,458bc026-01d1-439d-8c71-f637bc8f18f6,"Mission Springs",0,cf9a0a30-d0c7-4099-afa6-3bb189032c58
a3f5595b-a682-4c4f-a3eb-ae6fa7658002,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,0ff86828-0095-4dc7-9032-ac3af025375c,684efc3f-d098-4ec4-9358-80a9416c1e85,"Central Hub",1,f708ce78-9b20-4ab8-9d5c-653297f72f90
22eecc42-bf19-41f2-8f43-75e57d825f99,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,ff0665cc-18e9-4838-be7b-04649c11ccc5,7c5088ab-437f-4476-8e71-b81dcf1fb41c,"Blandin Ave",0,e5ac275b-69e3-47e6-879f-08d533e0a40e
a3f5595b-a682-4c4f-a3eb-ae6fa7658002,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,b578aec4-dabd-47c9-93ac-f46380c7edac,df829ac4-9ed6-4444-977b-cdec0c0816d2,"Market Basket",0,f708ce78-9b20-4ab8-9d5c-653297f72f90
1b94db55-24a4-410c-a3ae-8b1b009a8367,71e53991-076e-4df9-8442-809febe8251f,0daefe75-22c3-407a-8e4e-0b48cb5740ea,ef9d2d4f-b566-4078-a4c1-6b7da6936c0e,"Main St Marlborough",1,9168bdd1-fa71-4e35-833a-47828bba9912
249b76e5-eb47-43e6-a59c-edbd28464280,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,075c3a87-565b-4f23-a3ce-58cb25f26f7b,81099191-206c-4eb2-8ac5-a7170b48c6c6,"Central Hub",1,ad301e5d-7c01-4b61-adef-64c161c84380
6919ca4f-a233-4dbb-8c7a-76b32c8cb55c,71e53991-076e-4df9-8442-809febe8251f,84b82b45-b8bf-4cee-9a34-3ccf3fd12db5,c1e81ec9-1bb8-42fc-af27-a140da02ba05,"Central Hub",0,e8ec5716-30e5-49ac-a16c-ceea4dfe0718
22eecc42-bf19-41f2-8f43-75e57d825f99,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,9085be88-935b-45e5-92c5-86c907639b67,7c5088ab-437f-4476-8e71-b81dcf1fb41c,"Blandin Ave",0,72e0aad9-0d20-4aca-9b18-f8f44424a8c8
a419da7a-40ce-4898-b253-b50af71834c1,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,3b5f8934-3e4e-4028-bdbf-1e1b47d4e82d,a1b4988d-04e1-422b-ac12-cf217f152f90,"MassBay Wellesley",1,d0a26c9e-7e27-4a70-9845-1e0833ba8342
249b76e5-eb47-43e6-a59c-edbd28464280,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,abad11d8-498b-4fd2-b85f-ca7972becc75,8e50ce28-1384-4b80-a6ee-f2c1b4c94669,"Woodland",0,ad301e5d-7c01-4b61-adef-64c161c84380
bdc5adfc-d7af-4b30-8ac9-17ca776ac368,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,e4330405-4e98-4d9a-9994-a3ff8426b5ed,4f5fa4dc-80b5-4673-98f3-336c1398e904,"Central Hub",0,934e9e51-eb0e-4809-935d-3172645685fe
be076c78-3936-4f60-8ddb-45a4276fe8e2,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,8008641d-569a-46c7-82de-48c441f8194f,0e7cf0e3-9521-41b8-88db-c464d27628de,"Blandin",0,d56d6491-7cce-4bc6-bef7-5c84e044df60
95c94487-430e-48a3-a878-a7fd2d244103,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,9741f5d6-824c-4bff-8ac8-0ccc037c867f,97d72643-4732-4935-9a81-d6e29e8da46c,"Marlborough",1,bf06bbc4-f046-45a6-95d9-25c0eda80ac7
6919ca4f-a233-4dbb-8c7a-76b32c8cb55c,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,0fc99b55-a01e-4d52-893e-9768a525479f,04379c40-9480-4878-8c7f-09b588ea1a28,"MBTA Commuter Lot Rear",0,2d1e2de4-9f7a-433c-bf7a-7ac4e5c80451
a419da7a-40ce-4898-b253-b50af71834c1,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,8cb223de-e7ca-4710-ba61-3cbd1e62818b,e76a8f58-3464-456b-9d3c-b594be7cd3e3,"Riverside Station",0,d0a26c9e-7e27-4a70-9845-1e0833ba8342
602630e9-fa68-42ef-bc1a-382ccc577499,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,5217fc92-4884-4196-9049-f9a55b1262bf,2b9eeec0-94fa-4ffe-9f31-8e7722ecffec,"Mission Springs",0,c934813e-94f3-4d7e-a7b8-d26754067b9f
bf855e37-6b14-49f7-b0c9-aecc962bc716,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,c5ab5224-210c-4bb4-a639-31fa216a7bee,3e86dd4a-9b76-4e6e-81d1-1e27e0f365ce,"Central hub",0,711524a6-3c7e-4a1a-ba37-16352f760150
836ff053-0f52-42cd-aacb-ccf7a4a81cf1,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,01a36dcc-8026-4a3b-8fb5-7753b9a3560b,6689f4e8-895f-4e1f-bbde-a56ed5e50ff2,"Market Basket Highland Commons",0,57bc5bbd-c677-4999-8c6a-e7fce81c1da2
bdc5adfc-d7af-4b30-8ac9-17ca776ac368,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,caf9dedb-0d6f-420c-be7a-3485afcfd849,1dd42330-ff2c-4336-a1f5-627e023d3de7,"Hopkinton",1,934e9e51-eb0e-4809-935d-3172645685fe
249b76e5-eb47-43e6-a59c-edbd28464280,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,c0c11c65-31bd-43bc-be12-adeb88806067,2a7ed6ba-f0e0-4941-9b8f-fcb824e7f9a4,"Natick Mall",1,ad301e5d-7c01-4b61-adef-64c161c84380
22eecc42-bf19-41f2-8f43-75e57d825f99,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,28d65a06-cf98-4fdc-b2e5-f312aff6e198,7c5088ab-437f-4476-8e71-b81dcf1fb41c,"Blandin Ave",0,e5ac275b-69e3-47e6-879f-08d533e0a40e
a3f5595b-a682-4c4f-a3eb-ae6fa7658002,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,3f30882b-c5d2-4fae-a7a3-cdb6349ddd43,684efc3f-d098-4ec4-9358-80a9416c1e85,"Central Hub",1,f708ce78-9b20-4ab8-9d5c-653297f72f90
a3f5595b-a682-4c4f-a3eb-ae6fa7658002,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,30a1e883-67c5-418d-a436-700f2f94c6da,df829ac4-9ed6-4444-977b-cdec0c0816d2,"Market Basket",0,298600fc-26b8-4517-b634-5d6a24a52eae
249b76e5-eb47-43e6-a59c-edbd28464280,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,12b842b1-826e-466b-b8d3-62d5b045b0a1,2a7ed6ba-f0e0-4941-9b8f-fcb824e7f9a4,"Natick Mall",1,ad301e5d-7c01-4b61-adef-64c161c84380
1b94db55-24a4-410c-a3ae-8b1b009a8367,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,bee63c60-49cb-478a-a52f-2e8638c4dcda,caf05842-630b-43ad-bde5-a6097d6e7ad4,"Marlborough Solomon Pond Rd to Wayside Inn",0,ba9bf1bc-c393-45b8-afb6-d14f6cddb729
0e366de0-78dd-4b4d-9d21-85a9a2a78598,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,8592f55d-f454-43d0-9676-4947e3920185,72fe8bd9-61ba-490f-8151-81914133155f,,0,2bc5f482-1102-452f-b099-a01f5c68accb
a419da7a-40ce-4898-b253-b50af71834c1,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,25ade142-b7b4-483e-b412-7d99f0201fe6,e76a8f58-3464-456b-9d3c-b594be7cd3e3,"Riverside Station",0,f5f189ec-5616-461d-8b76-6dcc3e007bbf
1b94db55-24a4-410c-a3ae-8b1b009a8367,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,97c46276-7e9a-4f72-b0e7-d255102bdb69,7674d828-377d-46fc-8258-487391c64564,"Marlborough Lincoln and Broad to Wayside Inn",0,ba9bf1bc-c393-45b8-afb6-d14f6cddb729
be076c78-3936-4f60-8ddb-45a4276fe8e2,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,fb4dee67-2c7b-4ec2-b378-9a0b86d5f963,32a89551-1644-47cb-a61f-bcc51cb23f12,"Natick MBTA",1,ac05dd8a-aaf7-4af1-93e1-b06a2f5333ec
bf855e37-6b14-49f7-b0c9-aecc962bc716,71e53991-076e-4df9-8442-809febe8251f,5d2f0506-6399-45a8-a98e-0ca46e2a35f4,5e70bb5c-bccd-48ed-ae8d-0a8364faaec3,"Banana Lot",0,c242c591-4940-412d-bd06-e15d22aba343
7e994a69-28cb-451c-b2d8-2544708c962e,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,251ddd37-1a65-437f-a6d2-babd64a130cb,b9dce15c-f989-42b3-9426-dbaf605b4be6,"9/27 Plaza Natick Collection",0,1bf6caba-34c5-455d-9a9e-6d86375e76df
a419da7a-40ce-4898-b253-b50af71834c1,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,ed2f55c0-972c-41e8-ae85-32e1b28fb893,a1b4988d-04e1-422b-ac12-cf217f152f90,"MassBay Wellesley",1,f5f189ec-5616-461d-8b76-6dcc3e007bbf
602630e9-fa68-42ef-bc1a-382ccc577499,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,4dac354a-61c5-4def-ba3a-f0f27f0afe2d,2b9eeec0-94fa-4ffe-9f31-8e7722ecffec,"Mission Springs",0,b80f54b0-2e79-4024-b8f1-61a745f68885
836ff053-0f52-42cd-aacb-ccf7a4a81cf1,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,b6893193-73c5-4fa3-8279-56be77f0f4e9,6689f4e8-895f-4e1f-bbde-a56ed5e50ff2,"Market Basket Highland Commons",0,57bc5bbd-c677-4999-8c6a-e7fce81c1da2
bdc5adfc-d7af-4b30-8ac9-17ca776ac368,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,c4d644bd-94e5-486c-8ccd-4e4a76ee2653,1dd42330-ff2c-4336-a1f5-627e023d3de7,"Hopkinton",1,934e9e51-eb0e-4809-935d-3172645685fe
1a0ae2c6-0f76-44dd-9ad8-d75b812d2bd7,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,19d67c83-7ba5-4084-be77-55bdfe9fae52,b3ba7d2a-ddb0-490c-a5f5-1455bb84fbae,"Natick Collection",1,277e890e-b679-4803-9d9e-e56af1812fba
22eecc42-bf19-41f2-8f43-75e57d825f99,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,f6c1ff08-b080-4194-81c2-018b438bf967,7c5088ab-437f-4476-8e71-b81dcf1fb41c,"Blandin Ave",0,4a3e7058-f8a8-48a1-8901-9766dfc89ca5
a3f5595b-a682-4c4f-a3eb-ae6fa7658002,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,c20baed5-3cc3-44f2-a361-ccbd3e5f840b,684efc3f-d098-4ec4-9358-80a9416c1e85,"Central Hub",1,f708ce78-9b20-4ab8-9d5c-653297f72f90
bdc5adfc-d7af-4b30-8ac9-17ca776ac368,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,7b9ac12e-f5d5-4bef-813a-2999062680e9,1dd42330-ff2c-4336-a1f5-627e023d3de7,"Hopkinton",1,2552d4e6-884e-44dc-a1a6-35fb5e7e5f2f
95c94487-430e-48a3-a878-a7fd2d244103,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,ae48c76a-71d9-44bc-befd-1802d7b9ce7b,8f20726d-6edf-40ed-848b-fe434e6deeda,"Central Hub",0,bf06bbc4-f046-45a6-95d9-25c0eda80ac7
0e366de0-78dd-4b4d-9d21-85a9a2a78598,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,24afbb22-779b-4e75-afd6-058b7b5acf9f,72fe8bd9-61ba-490f-8151-81914133155f,,0,2bc5f482-1102-452f-b099-a01f5c68accb
836ff053-0f52-42cd-aacb-ccf7a4a81cf1,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,c81ca868-1724-4b69-ab49-4634c65f7152,6689f4e8-895f-4e1f-bbde-a56ed5e50ff2,"Market Basket Highland Commons",0,57bc5bbd-c677-4999-8c6a-e7fce81c1da2
a419da7a-40ce-4898-b253-b50af71834c1,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,150242fe-34a5-499e-819b-52b8013dd6a6,e76a8f58-3464-456b-9d3c-b594be7cd3e3,"Riverside Station",0,d0a26c9e-7e27-4a70-9845-1e0833ba8342
0e366de0-78dd-4b4d-9d21-85a9a2a78598,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,756f170b-f2a0-486e-b9cc-2c034baed211,72fe8bd9-61ba-490f-8151-81914133155f,,0,2bc5f482-1102-452f-b099-a01f5c68accb
1a0ae2c6-0f76-44dd-9ad8-d75b812d2bd7,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,533a17f5-020d-431b-8889-a39f19b18d29,2e0fc54a-d8d2-4508-bbf8-22d198c45003,"Jefferson Hills",0,72c472ee-369a-4cab-88da-4f75e1f3d07d
a3f5595b-a682-4c4f-a3eb-ae6fa7658002,71e53991-076e-4df9-8442-809febe8251f,0ed8e1aa-9254-4bb5-b781-adc5bfc65022,df829ac4-9ed6-4444-977b-cdec0c0816d2,"Market Basket",0,3defacee-16d2-4460-8a7e-5dbeae8c5778
29df62f0-a55d-4713-b17b-6ed08254642e,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,e7a3252d-b894-4faf-80b6-276d42d7d519,61971712-6673-4e4e-b0f4-ac623a6c81a2,"Central Hub to Cochituate Ball Park to Central Hub",0,7f1956db-6dfe-4084-9397-67aa5350adf7
602630e9-fa68-42ef-bc1a-382ccc577499,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,58174244-1e6e-470a-8e9a-f87c0e24b47f,2b9eeec0-94fa-4ffe-9f31-8e7722ecffec,"Mission Springs",0,c934813e-94f3-4d7e-a7b8-d26754067b9f
836ff053-0f52-42cd-aacb-ccf7a4a81cf1,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,f1c5525c-1c38-4648-b483-e898481605af,6689f4e8-895f-4e1f-bbde-a56ed5e50ff2,"Market Basket Highland Commons",0,57bc5bbd-c677-4999-8c6a-e7fce81c1da2
7e994a69-28cb-451c-b2d8-2544708c962e,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,0e9d5cff-bc63-4fa8-a64a-15647545f9e5,b9dce15c-f989-42b3-9426-dbaf605b4be6,"9/27 Plaza Natick Collection",0,1bf6caba-34c5-455d-9a9e-6d86375e76df
1a0ae2c6-0f76-44dd-9ad8-d75b812d2bd7,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,fb712985-5c53-461a-a962-bc70fdda5463,b3ba7d2a-ddb0-490c-a5f5-1455bb84fbae,"Natick Collection",1,72c472ee-369a-4cab-88da-4f75e1f3d07d
22eecc42-bf19-41f2-8f43-75e57d825f99,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,ef0fbe30-4a2a-425e-a302-ef344f19b789,7c5088ab-437f-4476-8e71-b81dcf1fb41c,"Blandin Ave",0,4a3e7058-f8a8-48a1-8901-9766dfc89ca5
a3f5595b-a682-4c4f-a3eb-ae6fa7658002,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,8fb71f78-477c-4249-8791-b3bcf1b2fa09,df829ac4-9ed6-4444-977b-cdec0c0816d2,"Market Basket",0,f708ce78-9b20-4ab8-9d5c-653297f72f90
bdc5adfc-d7af-4b30-8ac9-17ca776ac368,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,38d6a218-3a0c-4770-8da9-4e87a056709a,1dd42330-ff2c-4336-a1f5-627e023d3de7,"Hopkinton",1,2552d4e6-884e-44dc-a1a6-35fb5e7e5f2f
249b76e5-eb47-43e6-a59c-edbd28464280,41fc0c3c-a4ff-426a-8a1e-ad4a5b874b9c,73f0021f-ba7e-48c3-97ff-cea3ef410467,2a7ed6ba-f0e0-4941-9b8f-fcb824e7f9a4,"Natick Mall",1,164d83e6-97ea-45e7-a974-bf577a575488
