runs_id,service_id,block_id,run_number,piece_number,start_trip_id,start_stop_id,end_trip_id,end_stop_id
7800000,c_2831_b_2279_d_32,8853,78,1,t_91788_b_2279_tn_0,2334173,t_91551_b_2279_tn_0,2333825
7900000,c_2831_b_2279_d_32,8854,79,1,t_91817_b_2279_tn_0,2333650,t_91803_b_2279_tn_0,2333475
800000,c_2831_b_2279_d_31,12714,8,1,t_90855_b_2279_tn_0,2333627,t_213303_b_2279_tn_0,2333627
8000000,c_2831_b_2279_d_32,8855,80,1,t_91854_b_2279_tn_0,2333475,t_91839_b_2279_tn_0,2334687
8100000,c_2831_b_2279_d_32,8856,81,1,t_91476_b_2279_tn_0,2333606,t_91350_b_2279_tn_0,2333606
8200000,c_2831_b_2279_d_32,8857,82,1,t_91851_b_2279_tn_0,2333475,t_91883_b_2279_tn_0,2333474
8300000,c_2831_b_2279_d_32,8858,83,1,t_91475_b_2279_tn_0,2333606,t_91389_b_2279_tn_0,2333606
8400000,c_2831_b_2279_d_64,12758,84,1,t_213375_b_2279_tn_0,2334067,t_214338_b_2279_tn_0,2334370
8500000,c_2831_b_2279_d_64,12759,85,1,t_92179_b_2279_tn_0,2334067,t_214220_b_2279_tn_0,2334702
8600000,c_2831_b_2279_d_64,12760,86,1,t_92178_b_2279_tn_0,2333602,t_92178_b_2279_tn_0,2333627
8700000,c_2831_b_2279_d_64,12761,87,1,t_213394_b_2279_tn_0,2333889,t_214337_b_2279_tn_0,2333889
8800000,c_2831_b_2279_d_64,12762,88,1,t_92171_b_2279_tn_0,2333627,t_214219_b_2279_tn_0,2333627
8900000,c_2831_b_2279_d_64,8859,89,1,t_91956_b_2279_tn_0,2333770,t_92230_b_2279_tn_0,2333601
900000,c_2831_b_2279_d_31,12715,9,1,t_91091_b_2279_tn_0,2333627,t_90951_b_2279_tn_0,2333627
9000000,c_2831_b_2279_d_64,8860,90,1,t_92081_b_2279_tn_0,2333770,t_92140_b_2279_tn_0,2334687
9100000,c_2831_b_2279_d_64,8862,91,1,t_92164_b_2279_tn_0,2334687,t_92141_b_2279_tn_0,2334687
9200000,c_2831_b_2279_d_64,8863,92,1,t_92011_b_2279_tn_0,2333826,t_91957_b_2279_tn_0,2333825
9300000,c_2831_b_2279_d_64,8864,93,1,t_91989_b_2279_tn_0,2333475,t_214339_b_2279_tn_0,2334370
9400000,c_2831_b_2279_d_64,8865,94,1,t_92228_b_2279_tn_0,2333606,t_214288_b_2279_tn_0,2334702
9500000,c_2831_b_2279_d_64,8866,95,1,t_91990_b_2279_tn_0,2334077,t_92044_b_2279_tn_0,2334539
9600000,c_2831_b_2279_d_64,8867,96,1,t_92068_b_2279_tn_0,2333474,t_92082_b_2279_tn_0,2333757
9700000,c_2831_b_2279_d_64,8868,97,1,t_92056_b_2279_tn_0,2333650,t_92000_b_2279_tn_0,2334076
9800000,c_2831_b_2279_d_64,8869,98,1,t_92055_b_2279_tn_0,2334539,t_92094_b_2279_tn_0,2334077
9900000,c_2831_b_2279_d_64,8870,99,1,t_91955_b_2279_tn_0,2333770,t_91969_b_2279_tn_0,2333757
