stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone
4785,CHABEEW,CHAPEL ST & BEERS ST,,41.311043,-72.942737,,,,,
4786,CHASHEW,CHAPEL ST & SHERMAN AVE,,41.311417,-72.944327,,,,,
4787,CHAWINW,CHAPEL ST & WINTHROP AVE,,41.311932,-72.946771,,,,,
4788,CHANORW,CHAPEL ST & NORTON ST,,41.312377,-72.948758,,,,,
4789,CHAELLW,CHAPEL ST & ELLSWORTH AVE,,41.312689,-72.950155,,,,,
479,BROTRIS,BROAD ST & TRINITY SKATING RINK,,41.7432,-72.687266,,,,,
4790,CHAELLAW,CHAPEL ST & ELLA T GRASSO BLVD,,41.313035,-72.951792,,,,,
4792,EDGELLW,EDGEWOOD AVE & ELLA T GRASSO BLVD,,41.315297,-72.950581,,,,,
4793,EDGBROW,EDGEWOOD AVE & BROWNELL ST,,41.315679,-72.952038,,,,,
4794,EDGHOBW,EDGEWOOD AVE & HOBART ST,,41.316035,-72.953363,,,,,
4795,EDGYALW,EDGEWOOD AVE & YALE AVE,,41.317717,-72.960191,,,,,
4796,EDGWROCW,EDGEWOOD AVE & W ROCK AVE,,41.317984,-72.961203,,,,,
4797,EDGCEN,EDGEWOOD AVE & CENTRAL AVE,,41.318322,-72.962431,,,,,
4798,EDGMARW,EDGEWOOD AVE & MARVEL RD,,41.318731,-72.963997,,,,,
4799,EDGALDW,EDGEWOOD AVE & ALDEN AVE,,41.31915,-72.965539,,,,,
480,BROMOUS,BROAD ST & MOUNTFORD ST,,41.741716,-72.687269,,,,,
4800,ALDWOON,ALDEN AVE & WOODBRIDGE AVE,,41.32083,-72.964892,,,,,
4801,ALWELOBN,ALDEN AVE & W ELM ST,,41.322603,-72.964093,,,,,
4802,ALBUTOBN,ALDEN AVE & BURTON ST,,41.323377,-72.963717,,,,,
4803,ALDWILN,ALDEN AVE & WILLARD ST,,41.324351,-72.963249,,,,,
4804,ALDFOUN,ALDEN AVE & FOUNTAIN ST,,41.326317,-72.962338,,,,,
4805,FOUMcKW,FOUNTAIN ST & MCKINLEY AVE,,41.326709,-72.963386,,,,,
4806,FOUEME,FOUNTAIN ST & EMERSON ST,,41.326949,-72.965048,,,,,
4807,FOUHORW,FOUNTAIN ST & HORIZON TOWERS,,41.327117,-72.966361,,,,,
4808,FOUDAYW,FOUNTAIN ST & DAYTON ST,,41.327347,-72.968649,,,,,
4809,FOUWPRW,FOUNTAIN ST & W PROSPECT ST,,41.327191,-72.97226,,,,,
481,BROKENS,BROAD ST & OPP KENNETH ST,,41.740992,-72.687282,,,,,
4810,FOUDAIW,FOUNTAIN ST & DAVIS ST,,41.327537,-72.974187,,,,,
4811,FOUANTW,FOUNTAIN ST & ANTHONY ST,,41.328018,-72.975789,,,,,
4812,FOUBENW,FOUNTAIN ST & BENTON ST,,41.328409,-72.977295,,,,,
4813,BENFILN,BENTON ST & FIELD ST,,41.32899,-72.977104,,,,,
4815,RAMFOUN,RAMSDELL ST & FOUNTAIN ST,,41.32897,-72.978825,,,,,
4816,RAMFIEN,RAMSDELL ST & FIELD ST,,41.329632,-72.978478,,,,,
4817,RAMFAIN,RAMSDELL ST & FAIRFIELD ST,,41.330321,-72.977612,,,,,
4818,RAMWHAN,RAMSDELL ST & WHALLEY AVE,,41.332324,-72.975124,,,,,
482,BROROXS,BROAD ST & ROXBURY ST,,41.740117,-72.687296,,,,,
4820,WHAPONN,WHALLEY AVE & POND LILY AVE,,41.338853,-72.976595,,,,,
4824,ERAVALE,E RAMSDELL ST & VALLEY ST,,41.334178,-72.971299,,,,,
4827,VALPARN,VALLEY ST & OPP PARK SIDE DR,,41.332036,-72.969465,,,,,
4828,VALSTRS,VALLEY ST & OPP STRONG ST,,41.330966,-72.967331,,,,,
4829,VALEMEE,VALLEY ST & EMERSON ST,,41.330309,-72.964248,,,,,
483,BROMAPS,BROAD ST & MAPLETON ST,,41.73916,-72.68731,,,,,
4830,VAL113N,VALLEY ST & 113 VALLEY ST,,41.330044,-72.961394,,,,,
4831,VALBLAS,VALLEY ST & BLAKE ST,,41.327937,-72.959981,,,,,
4833,ELLEDGS,ELLA T GRASSO BLVD & EDGEWOOD AVE,,41.314689,-72.951037,,,,,
4834,ALDFOUS,ALDEN AVE & FOUNTAIN ST,,41.326389,-72.962567,,,,,
4836,FOULOWE,FOUNTAIN ST & LOWIN ST,,41.328622,-72.978644,,,,,
4837,FOUCOLE,FOUNTAIN ST & COLBY ST,,41.328275,-72.977403,,,,,
4838,FOUMAPE,FOUNTAIN ST & MAPLEWOOD RD,,41.327839,-72.975873,,,,,
4839,FOULAKE,FOUNTAIN ST & LAKEVIEW TERRACE,,41.327474,-72.974669,,,,,
484,BROWPRS,BROAD ST & W PRESTON ST,,41.738043,-72.687313,,,,,
4840,FOUWPRE,FOUNTAIN ST & W PROSPECT ST,,41.327012,-72.9722,,,,,
4841,FOUVISE,FOUNTAIN ST & VISTA TERRACE,,41.327194,-72.96925,,,,,
4842,FOUFORE,FOUNTAIN ST & FOREST RD,,41.327106,-72.968058,,,,,
4843,FOUFORW,FOUNTAIN ST & OPP FOREST RD,,41.327285,-72.967697,,,,,
4844,FOUBARE,FOUNTAIN ST & BARNETT ST,,41.326699,-72.965132,,,,,
4846,ALDWILS,ALDEN AVE & WILLARD ST,,41.32461,-72.963394,,,,,
4847,ALDBURS,ALDEN AVE & BURTON ST,,41.323707,-72.963802,,,,,
4848,ALDWELS,ALDEN AVE & W ELM ST,,41.322912,-72.964185,,,,,
4849,ALDWOOS,ALDEN AVE & WOODBRIDGE AVE,,41.321142,-72.965013,,,,,
485,BROEASS,BROAD ST & EASTVIEW ST,,41.736899,-72.687194,,,,,
4850,ALDEDGS,ALDEN AVE & EDGEWOOD AVE,,41.319301,-72.965852,,,,,
4851,EDGMARE,EDGEWOOD AVE & OPP MARVEL RD,,41.318695,-72.964587,,,,,
4852,EDGCENE,EDGEWOOD AVE & CENTRAL AVE,,41.31825,-72.962864,,,,,
4853,EDGWROE,EDGEWOOD AVE & W ROCK AVE,,41.317814,-72.961311,,,,,
4854,EDGHOBE,EDGEWOOD AVE & OPP HOBART ST,,41.315606,-72.953759,,,,,
4855,EDGBRO,EDGEWOOD AVE & OPP BROWNELL ST,,41.31533,-72.952699,,,,,
4856,ELLCHAS,ELLA T GRASSO BLVD & CHAPEL ST,,41.31316,-72.952033,,,,,
4857,ELLIRVS,ELLA T GRASSO BLVD & OPP IRVING ST,,41.312257,-72.952489,,,,,
4859,DERMEAE,DERBY AVE & MEAD ST,,41.31041,-72.951042,,,,,
486,BROWHIS,BROAD ST & WHITE ST,,41.736157,-72.686832,,,,,
4860,GEONORE,GEORGE ST & OPP NORTON ST,,41.310554,-72.949585,,,,,
4861,GEOWINE,GEORGE ST & WINTHROP AVE,,41.310172,-72.947695,,,,,
4862,GEOSHEE,GEORGE ST & SHERMAN AVE,,41.309709,-72.945407,,,,,
4864,GEOORCE,GEORGE ST & ORCHARD ST,,41.30906,-72.942192,,,,,
4865,GEODAYE,GEORGE ST & DAY ST,,41.308625,-72.93958,,,,,
4866,GEODWIE,GEORGE ST & DWIGHT ST,,41.308224,-72.938147,,,,,
4867,YORCRON,YORK ST & CROWN ST,,41.306978,-72.932524,,,,,
4868,GEOPARE,GEORGE ST & PARK ST,,41.306833,-72.934751,,,,,
4869,GEOHOWE,GEORGE ST & HOWE ST,,41.307537,-72.936497,,,,,
487,MAPCHAS,MAPLE AVE & CHAPMAN ST,,41.73537,-72.686785,,,,,
4870,YORELMN,YORK ST & ELM ST,,41.310455,-72.930014,,,,,
4871,GEOYORE,GEORGE ST & YORK ST,,41.306227,-72.933366,,,,,
4872,GEOHIGE,GEORGE ST & OPP HIGH ST,,41.305665,-72.932065,,,,,
4873,GEOTEME,GEORGE ST & TEMPLE ST,,41.30431,-72.928886,,,,,
4874,SHEMUNN,SHELTON AVE & MUNSON ST,,41.322797,-72.934426,,,,,
4875,SHEARGN,SHELTON AVE & OPP ARGYLE ST,,41.324155,-72.933958,,,,,
4876,SHEGIBN,SHELTON AVE & GIBBS ST,,41.325496,-72.933503,,,,,
4877,SHEDIVN,SHELTON AVE & DIVISION ST,,41.326452,-72.933179,,,,,
4878,SHETHMN,SHELTON AVE & THOMPSON ST,,41.32739,-72.932868,,,,,
4879,SHESTAN,SHELTON AVE & STARR ST,,41.328534,-72.93246,,,,,
488,MAPLINS,MAPLE AVE & LINNMOORE ST,,41.734379,-72.687332,,,,,
4880,SHEHAZN,SHELTON AVE & HAZEL ST,,41.328811,-72.932352,,,,,
4881,SHEIVYN,SHELTON AVE & IVY ST,,41.329705,-72.93204,,,,,
4882,SHEBRWN,SHELTON AVE & BREWSTER ST,,41.33092,-72.931609,,,,,
4883,SHEBASN,SHELTON AVE & BASSETT ST,,41.33151,-72.931417,,,,,
4884,SHEHUNN,SHELTON AVE & HUNTINGTON ST,,41.33243,-72.931117,,,,,
4885,SHEREAN,SHELTON AVE & READ ST,,41.333279,-72.930817,,,,,
4886,SHEGOON,SHELTON AVE & GOODRICH ST,,41.335129,-72.93017,,,,,
4887,MARSHEE,MARLBORO ST & SHELTON AVE,,41.336443,-72.929293,,,,,
489,MAPFRE,MAPLE AVE & FREEMAN ST,,41.733352,-72.687831,,,,,
4890,SHEGOOS,SHELTON AVE & GOODRICH ST,,41.335102,-72.930411,,,,,
4891,SHEREAS,SHELTON AVE & READ ST,,41.3336,-72.930962,,,,,
4892,SHEHUNS,SHELTON AVE & OPP HUNTINGTON ST,,41.332644,-72.931274,,,,,
4893,SHEBASS,SHELTON AVE & BASSETT ST,,41.331849,-72.931562,,,,,
4894,SHEBRWIS,SHELTON AVE & BREWSTER ST,,41.33092,-72.931861,,,,,
4895,SHEIVYS,SHELTON AVE & IVY ST,,41.330008,-72.932185,,,,,
4896,SHEHAZS,SHELTON AVE & HAZEL ST,,41.328793,-72.932617,,,,,
4897,SHESTAS,SHELTON AVE & OPP STARR ST,,41.328525,-72.932725,,,,,
4898,SHETHOS,SHELTON AVE & THOMPSON ST,,41.327703,-72.933025,,,,,
4899,SHEDIVS,SHELTON AVE & DIVISION ST,,41.326765,-72.933336,,,,,
49,CTTRANN,CTTRANSIT & 100 LEIBERT RD,,41.78423,-72.656562,,,,,
490,MAPGRIS,MAPLE AVE & GRISWOLD ST,,41.731467,-72.688839,,,,,
4900,SHEGIBS,SHELTON AVE & GIBBS ST,,41.325826,-72.933648,,,,,
4901,SHEARGS,SHELTON AVE & ARGYLE ST,,41.324414,-72.934115,,,,,
4902,CHAJAME,CHAPEL ST & JAMES ST,,41.303631,-72.902094,,,,,
4903,CHAGASE,CHAPEL ST & OPP GAS CO,,41.303395,-72.908208,,,,,
4904,CHALLOW,CHAPEL ST & LLOYD ST,,41.303972,-72.900072,,,,,
4905,CHABLAW,CHAPEL ST & BLATCHLEY AVE,,41.304107,-72.898448,,,,,
4906,CHAPOPLE,CHAPEL ST & POPLAR ST,,41.30409,-72.896438,,,,,
4907,FARFERN,FARREN AVE & E FERRY ST,,41.300412,-72.891885,,,,,
4908,FARLANN,FARREN AVE & LANCRAFT ST,,41.298196,-72.892352,,,,,
4909,FARFULS,FARREN AVE & FULTON ST,,41.297053,-72.892833,,,,,
491,MAPSALS,MAPLE AVE & SALEM ST,,41.730136,-72.689532,,,,,
4910,FARFAIN,FARREN AVE & FAIRMONT AVE,,41.294641,-72.893083,,,,,
4911,TOWWOOS,TOWNSEND AVE & WOODWARD AVE,,41.293015,-72.892709,,,,,
4912,TOWBURN,TOWNSEND AVE & BURWELL ST,,41.291157,-72.891949,,,,,
4913,TOWJOHS,TOWNSEND AVE & JOHN ST,,41.287057,-72.893064,,,,,
4914,TOWFROS,TOWNSEND AVE & OPP FROST ST,,41.285958,-72.893352,,,,,
4915,TOWPARS,TOWNSEND AVE & PARK ST,,41.284993,-72.893592,,,,,
4916,TOWUPSN,TOWNSEND AVE & UPSON TER,,41.280293,-72.894923,,,,,
4917,TOWSOUN,TOWNSEND AVE & SOUND VIEW TER,,41.279266,-72.895198,,,,,
4918,TOWTUTS,TOWNSEND AVE & TUTTLE DR,,41.278238,-72.895667,,,,,
4919,TOWRAYS,TOWNSEND AVE & RAYNHAM RD,,41.27646,-72.89605,,,,,
492,MAP1093S,MAPLE AVE & 1093 MAPLE AVE,,41.728591,-72.690359,,,,,
4920,TOWHERS,TOWNSEND AVE & HERVEY ST,,41.274281,-72.896541,,,,,
4921,TOWHALS,TOWNSEND AVE & OPP HALL ST,,41.273619,-72.896697,,,,,
4922,TOWFOHS,TOWNSEND AVE & FORT HALE RD,,41.27253,-72.896936,,,,,
4923,TOWSTUS,TOWNSEND AVE & OPP STUYVESANT AVE,,41.270814,-72.896983,,,,,
4924,TOWLEYN,TOWNSEND AVE & LEY ST,,41.268778,-72.896752,,,,,
4925,BURTOWE,BURR ST & TOWNSEND AVE,,41.267027,-72.896486,,,,,
4926,BURCONE,BURR ST & CONCORD ST STOP 1,,41.267368,-72.894381,,,,,
4927,TWENHAE,TWEED NEW HAVEN AIRPORT,,41.269576,-72.89069,,,,,
4928,CONMYRS,CONCORD ST & MYRON ST,,41.265921,-72.89385,,,,,
4929,CONFLOS,CONCORD ST & FLORENCE AVE,,41.26476,-72.893501,,,,,
493,MAPFAIS,MAPLE AVE & FAIRFIELD AVE,,41.727707,-72.690857,,,,,
4930,CONPARS,CONCORD ST & PARKER PL,,41.263563,-72.892886,,,,,
4931,CONBEES,CONCORD ST & BEECHER PL,,41.262527,-72.89232,,,,,
4932,CONSHOS,CONCORD ST & SHOREHAM RD,,41.261312,-72.892258,,,,,
4933,CONKIRS,CONCORD ST & KIRKHAM ST,,41.260053,-72.891993,,,,,
4934,LIGTOWN,LIGHTHOUSE RD & TOWNSEND AVE,,41.257498,-72.891413,,,,,
4935,LIGBRIS,LIGHTHOUSE RD & BRISTOL PL,,41.256962,-72.892014,,,,,
4936,LIGCOVS,LIGHTHOUSE RD & COVE ST,,41.255952,-72.892626,,,,,
4937,LIGMARS,LIGHTHOUSE RD & OPP MARION ST,,41.255577,-72.892879,,,,,
4938,LIGANTW,LIGHTHOUSE RD & OPP ANTHONY DR,,41.255192,-72.894333,,,,,
4939,LIGOCEW,LIGHTHOUSE RD & OCEAN VIEW ST,,41.255049,-72.895055,,,,,
494,RID81S,RIDGE RD & 81 RIDGE RD,,41.724169,-72.691614,,,,,
4940,LIGMORW,LIGHTHOUSE RD & MORRIS AVE,,41.254807,-72.896354,,,,,
4941,LIGRHES,LIGHTHOUSE RD & RHEA ST,,41.254154,-72.897784,,,,,
4942,LIGCORS,LIGHTHOUSE RD & CORA ST,,41.253233,-72.899419,,,,,
4944,LIGPARS,LIGHTHOUSE PARK TERMINUS,,41.247712,-72.900267,,,,,
495,RIDJORS,RIDGE RD & JORDAN LN,,41.720835,-72.691657,,,,,
4959,LIGRHEN,LIGHTHOUSE RD & OPP RHEA ST,,41.254029,-72.897604,,,,,
496,BER1240S,BERLIN TPKE & OPP 1240 BERLIN TPKE,,41.724214,-72.692583,,,,,
4960,LIGMORE,LIGHTHOUSE RD & MORRIS AVE,,41.254646,-72.896269,,,,,
4961,LIGANTE,LIGHTHOUSE RD & ANTHONY DR,,41.255049,-72.894189,,,,,
4962,LIGMARE,LIGHTHOUSE RD & MARION ST,,41.255309,-72.893011,,,,,
4963,LIGCOVN,LIGHTHOUSE RD & OPP COVE ST,,41.255899,-72.89241,,,,,
4964,LIGBRIN,LIGHTHOUSE RD & OPP BRISTOL PL,,41.256694,-72.891917,,,,,
4965,LIGTOWS,LIGHTHOUSE RD & TOWNSEND AVE,,41.257731,-72.891509,,,,,
4967,CONALDN,CONCORD ST & ALDEN ST,,41.261402,-72.89203,,,,,
4968,CONARDN,CONCORD ST & ARDEN ST,,41.262795,-72.892176,,,,,
4969,CONPARN,CONCORD ST & PARKER PL,,41.263438,-72.892549,,,,,
497,BER1276S,BERLIN TPKE & OPP 1276 BERLIN TPKE,,41.722151,-72.693616,,,,,
4970,CONNELN,CONCORD ST & NELSON ST,,41.264153,-72.892983,,,,,
4971,CONMYRN,CONCORD ST & MYRON ST,,41.265662,-72.893513,,,,,
4972,CONBURN,CONCORD ST & BURR ST,,41.267377,-72.894056,,,,,
4973,BURTOWW,BURR ST & TOWNSEND AVE,,41.267179,-72.896606,,,,,
4974,TOWLEYS,TOWNSEND AVE & OPP LEY ST,,41.269001,-72.896981,,,,,
4975,TOWSTUN,TOWNSEND AVE & STUYVESANT AVE,,41.270868,-72.896742,,,,,
4976,TOWFORN,TOWNSEND AVE & FORT HALE RD,,41.272387,-72.89672,,,,,
4977,TOWHALN,TOWNSEND AVE & HALL ST,,41.273316,-72.896528,,,,,
4978,TOWTOWN,TOWNSEND AVE & TOWNSEND TER,,41.274602,-72.896217,,,,,
4979,TOWRAYN,TOWNSEND AVE & OPP RAYNHAM RD,,41.276389,-72.895821,,,,,
498,BER1320S,BERLIN TPKE & OPP 1320 BERLIN TPKE,,41.720936,-72.694224,,,,,
4980,TOWTUTN,TOWNSEND AVE & TUTTLE DR,,41.277828,-72.89551,,,,,
4981,TOWSOUS,TOWNSEND AVE & OPP SOUND VIEW TER,,41.279534,-72.895379,,,,,
4982,TOWUPSS,TOWNSEND AVE & UPSON TER,,41.280606,-72.895079,,,,,
4983,TOWPARN,TOWNSEND AVE & OPP PARK LN,,41.284636,-72.893435,,,,,
4984,TOWFORTN,TOWNSEND AVE & FORT WOOSTER,,41.283885,-72.893615,,,,,
4985,TOWFRON,TOWNSEND AVE & FROST ST,,41.285886,-72.893111,,,,,
4986,TOWJOHN,TOWNSEND AVE & OPP JOHN ST,,41.287057,-72.892823,,,,,
4987,FAIQUIN,FAIRMONT AVE & QUINNIPIAC AVE,,41.293462,-72.892625,,,,,
499,RIDGDEPS,RIDGE RD & DEPT OF ED,,41.719799,-72.69172,,,,,
4995,CHAGASW,CHAPEL ST & GAS CO,,41.303583,-72.907883,,,,,
4996,CHUWALN,CHURCH ST & WALL ST,,41.309308,-72.923248,,,,,
4997,CHUGRVN,CHURCH ST & GROVE ST,,41.310228,-72.922587,,,,,
4998,WHIAUDN,WHITNEY AVE & AUDUBON ST,,41.311864,-72.922035,,,,,
4999,WHITRUN,WHITNEY AVE & TRUMBULL ST,,41.313195,-72.921616,,,,,
500,RID211S,RIDGE RD & 211 RIDGE RD,,41.718422,-72.691674,,,,,
5000,WHISACN,WHITNEY AVE & OPP SACHEM ST,,41.315143,-72.92086,,,,,
5001,WHIHUMN,WHITNEY AVE & HUMPHREY ST,,41.317493,-72.919732,,,,,
5002,WHIBISN,WHITNEY AVE & BISHOP ST,,41.318512,-72.919239,,,,,
5003,WHIEDWN,WHITNEY AVE & EDWARDS ST,,41.319772,-72.918639,,,,,
5004,WHICOTN,WHITNEY AVE & COTTAGE ST,,41.321193,-72.917955,,,,,
5005,WHILINN,WHITNEY AVE & LINDEN ST,,41.322846,-72.917174,,,,,
5006,WHICANN,WHITNEY AVE & CANNER ST,,41.324705,-72.91631,,,,,
5007,WHICOLDN,WHITNEY AVE & COLD SPRING ST,,41.326296,-72.915517,,,,,
5008,WHIHIGN,WHITNEY AVE & OPP HIGHLAND ST,,41.328315,-72.914557,,,,,
5009,WHIHUNN,WHITNEY AVE & OPP HUNTINGTON ST,,41.329575,-72.913956,,,,,
501,RIDGTOLS,RIDGE RD & TOLL GATE RD,,41.716411,-72.691581,,,,,
5010,WHIEROS,WHITNEY AVE & E ROCK RD,,41.330844,-72.913693,,,,,
5011,WHICLIN,WHITNEY AVE & OPP CLIFF ST,,41.332122,-72.912816,,,,,
5012,WHIEASN,WHITNEY AVE & EAST ROCK PARK RD,,41.333543,-72.912131,,,,,
5013,WHIWMUN,WHITNEY AVE & WHITNEY AVE MUSEUM,,41.33483,-72.911543,,,,,
5014,WHIARMN,WHITNEY AVE & OPP  ARMORY ST,,41.336393,-72.911267,,,,,
5015,WHIDEEN,WHITNEY AVE & OPP  DEEPWOOD DR,,41.339188,-72.912571,,,,,
5017,WHIDAVN,WHITNEY AVE & DAVIS ST,,41.341824,-72.912623,,,,,
5018,WHIAUGN,WHITNEY AVE & OPP  AUGUR ST,,41.343959,-72.911939,,,,,
5019,WHIPUTN,WHITNEY AVE & PUTNAM AVE,,41.346219,-72.912375,,,,,
502,RIDGKELS,RIDGE RD & OPP KELLEHER CT,,41.7155,-72.691534,,,,,
5020,WHITREN,WHITNEY AVE & OPP TREADWELL ST,,41.347773,-72.912955,,,,,
5021,WHI1360N,WHITNEY AVE & 1360 WHITNEY AVE,,41.349408,-72.91321,,,,,
5022,WHIWHIN,WHITNEY AVE & OPP WHITNEY HALL,,41.350855,-72.913055,,,,,
5023,WHISERN,WHITNEY AVE & OPP SERVOSS ST,,41.353008,-72.912985,,,,,
5024,WHIWAIN,WHITNEY AVE & WAITE ST,,41.355814,-72.911808,,,,,
5025,WHIFORN,WHITNEY AVE & FORD ST,,41.356869,-72.910376,,,,,
5026,WHIGILN,WHITNEY AVE & GILIES ST,,41.358442,-72.909788,,,,,
5027,WHIHARMN,WHITNEY AVE & OPP HARMON ST,,41.360452,-72.909345,,,,,
5028,WHIHARVN,WHITNEY AVE & HARVERFORD ST,,41.361185,-72.909201,,,,,
5029,WHISWAN,WHITNEY AVE & SWARTHMORE ST,,41.362141,-72.909009,,,,,
503,RIDGOAKS,RIDGE RD & OPP OAKDALE ST,,41.714418,-72.691452,,,,,
5030,WHISANN,WHITNEY AVE & SANTA FE AVE,,41.363249,-72.908794,,,,,
5031,WHIFILS,WHITNEY AVE & FILBERT ST,,41.36433,-72.908807,,,,,
5032,WHIGLEN,WHITNEY AVE & GLEN PKWY,,41.365349,-72.908254,,,,,
5033,WHISHON,WHITNEY AVE & SHORTHILL RD,,41.367038,-72.907666,,,,,
5034,WHIRIDN,WHITNEY AVE & RIDGEWOOD AVE,,41.36794,-72.907318,,,,,
5035,WHIMOUN,WHITNEY AVE & MOUNTAIN VIEW TER,,41.368539,-72.907077,,,,,
5036,WHISKIFS,WHITNEY AVE & SKIFF ST,,41.37138,-72.906285,,,,,
5037,SKIACEE,SKIFF ST & ACES,,41.372075,-72.909238,,,,,
5038,SKISTOW,SKIFF ST & STOP & SHOP,,41.373805,-72.913721,,,,,
5039,WASDIXN,WASHINGTON AVE & DIXWELL AVE,,41.383302,-72.898901,,,,,
504,RIDGHARS,RIDGE RD & OPP HARDING ST,,41.713641,-72.691272,,,,,
5040,SCHWASE,SCHOOL ST & WASHINGTON AVE,,41.384124,-72.898962,,,,,
5041,SCHWHIW,SCHOOL ST & WHITNEY AVE,,41.384534,-72.900938,,,,,
5042,WHIDIXWN,WHITNEY AVE & DIXWELL AVE,,41.383926,-72.901552,,,,,
5043,OLD2880W,OLD DIXWELL AVE & 2880 OLD DIXWELL,,41.38379,-72.904371,,,,,
5044,HAMAVALW,HAMDEN HILLS DR & AVALON WALK 2,,41.389679,-72.916283,,,,,
5046,SHEMIXS,SHEPARD AVE & MIX AVE,,41.38036,-72.917428,,,,,
5048,SHEDIXS,SHEPARD AVE & DIXWELL AVE,,41.37669,-72.915713,,,,,
5049,DIXSKIS,DIXWELL AVE & SKIFF AVE,,41.374894,-72.91606,,,,,
505,RIDNOTS,RIDGE RD & NOTT ST,,41.711969,-72.690827,,,,,
5050,SKISHEW,SKIFF ST & SHEPARD GLEN,,41.378677,-72.923053,,,,,
5051,WHITRAS,WHITNEY AVE & TRAVELERS,,41.370102,-72.906754,,,,,
5052,WHIGLES,WHITNEY AVE & GLENDOWER RD,,41.367851,-72.907619,,,,,
5053,WHINORS,WHITNEY AVE & NORRIS ST,,41.366975,-72.907931,,,,,
5054,WHIWAKS,WHITNEY AVE & WAKEFIELD ST,,41.365241,-72.908543,,,,,
5055,WHIFILN,WHITNEY AVE & OPP FILBERT ST,,41.364035,-72.908626,,,,,
5057,WHIWOOS,WHITNEY AVE & WOODLAWN ST,,41.362507,-72.909178,,,,,
5058,WHIELIS,WHITNEY AVE & ELIHU ST,,41.361533,-72.90937,,,,,
5059,WHIHAMS,WHITNEY AVE & HARMON ST,,41.360783,-72.909526,,,,,
506,RID435S,RIDGE RD & 435 RIDGE RD,,41.710548,-72.69043,,,,,
5060,WHIHAWS,WHITNEY AVE & HAWTHORNE AVE,,41.360104,-72.90967,,,,,
5061,WHIPARS,WHITNEY AVE & PARK AVE,,41.358808,-72.909945,,,,,
5062,WHIFORS,WHITNEY AVE & OPP FORD ST,,41.357236,-72.910365,,,,,
5063,WHIWAIS,WHITNEY AVE & WAITE ST,,41.356154,-72.911688,,,,,
5064,WHISERS,WHITNEY AVE & SERVOSS ST,,41.353303,-72.913227,,,,,
5065,WHIWHIS,WHITNEY AVE & WHITNEY HALL,,41.351248,-72.913248,,,,,
5066,WHI1360S,WHITNEY AVE & 1360 WHITNEY AVE,,41.34897,-72.913498,,,,,
5068,WHIPUTS,WHITNEY AVE & PUTNAM AVE,,41.346139,-72.912604,,,,,
5069,WHIAUGS,WHITNEY AVE & AUGUR ST,,41.344245,-72.912228,,,,,
507,RIDGRUTS,RIDGE RD & OPP RUTLEDGE RD,,41.709314,-72.69007,,,,,
5070,WHIDAVS,WHITNEY AVE & OPP DAVIS ST,,41.341672,-72.912911,,,,,
5071,WHIBLAKN,WHITNEY AVE & OPP BLAKE RD,,41.340028,-72.912741,,,,,
5072,WHIDEES,WHITNEY AVE & DEEPWOOD DR,,41.339438,-72.912897,,,,,
5073,WHIARMS,WHITNEY AVE & ARMORY ST,,41.336697,-72.911593,,,,,
5074,WHIMUSS,WHITNEY AVE & OPP ELI WHIT MUSEUM,,41.335526,-72.911507,,,,,
5075,WHIEASS,WHITNEY AVE & OPP EAST ROCK PARK RD,,41.334007,-72.912192,,,,,
5076,WHICLIS,WHITNEY AVE & CLIFF ST,,41.332452,-72.912912,,,,,
5077,WHIERON,WHITNEY AVE & E ROCK RD,,41.330451,-72.913608,,,,,
5078,WHIHUNS,WHITNEY AVE & HUNTINGTON ST,,41.329593,-72.91433,,,,,
5079,WHIHIGS,WHITNEY AVE & HIGHLAND ST,,41.328315,-72.914942,,,,,
508,RIDRIDS,RIDGE RD & RIDGEMONT DR,,41.708089,-72.689588,,,,,
5080,WHICOLDS,WHITNEY AVE & OPP COLD SPRING ST,,41.326331,-72.915903,,,,,
5081,WHICANS,WHITNEY AVE & CANNER ST,,41.324508,-72.916659,,,,,
5082,WHILINS,WHITNEY AVE & OPP LINDEN ST,,41.323177,-72.917259,,,,,
5083,WHICOTS,WHITNEY AVE & OPP COTTAGE ST,,41.321273,-72.918184,,,,,
5084,WHIEDWS,WHITNEY AVE & EDWARDS ST,,41.319432,-72.919048,,,,,
5085,WHIHUMS,WHITNEY AVE & OPP HUMPHREY ST,,41.317958,-72.91978,,,,,
5086,WHISACS,WHITNEY AVE & SACHEM ST,,41.315625,-72.920897,,,,,
5088,GEOORAE,GEORGE ST & OPP ORANGE ST,,41.302981,-72.925586,,,,,
5089,UNIMEAN,UNION AVE & MEADOW ST,,41.299382,-72.925304,,,,,
509,RIDONLS,RIDGE RD & ONLOOK RD,,41.707204,-72.68919,,,,,
5090,UNI49N,UNION AVE & OPP 49 UNION AVE,,41.298675,-72.926001,,,,,
5091,UNI49S,UNION AVE & 49 UNION AVE,,41.298791,-72.92617,,,,,
5092,COLCHUE,COLUMBUS AVE & CHURCH ST S,,41.298557,-72.929262,,,,,
5093,COLLIBW,COLUMBUS AVE & OPP LIBERTY ST,,41.298547,-72.930634,,,,,
5094,COLCEDW,COLUMBUS AVE & CEDAR ST,,41.298304,-72.932042,,,,,
5095,COLHOWW,COLUMBUS AVE & HOWARD AVE,,41.297945,-72.93416,,,,,
