trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,timepoint
231,19:50:55,19:50:55,296,19,,0,0,0
231,19:53:40,19:53:40,649,20,,0,0,0
231,20:00:00,20:00:00,100,21,,0,0,1
232,06:30:00,06:30:00,100,1,,0,0,1
232,06:31:12,06:31:12,428,2,,0,0,0
232,06:32:01,06:32:01,200,3,,0,0,0
232,06:32:30,06:32:30,201,4,,0,0,0
232,06:33:05,06:33:05,518,5,,0,0,0
232,06:34:04,06:34:04,519,6,,0,0,0
232,06:34:37,06:34:37,204,7,,0,0,0
232,06:35:23,06:35:23,22,8,,0,0,0
232,06:35:49,06:35:49,23,9,,0,0,0
232,06:38:10,06:38:10,205,10,,0,0,0
232,06:39:01,06:39:01,520,11,,0,0,0
232,06:40:00,06:40:00,521,12,,0,0,1
232,06:41:06,06:41:06,522,13,,0,0,0
232,06:43:29,06:43:29,40,14,,0,0,0
232,06:49:40,06:49:40,324,15,,0,0,0
232,06:50:30,06:50:30,534,16,,0,0,0
232,06:51:42,06:51:42,524,17,,0,0,0
232,06:53:24,06:53:24,525,18,,0,0,0
232,06:55:24,06:55:24,429,19,,0,0,0
232,06:57:49,06:57:49,211,20,,0,0,0
232,07:00:00,07:00:00,100,21,,0,0,1
233,07:00:00,07:00:00,100,1,,0,0,1
233,07:01:12,07:01:12,428,2,,0,0,0
233,07:02:01,07:02:01,200,3,,0,0,0
233,07:02:30,07:02:30,201,4,,0,0,0
233,07:03:05,07:03:05,518,5,,0,0,0
233,07:04:04,07:04:04,519,6,,0,0,0
233,07:04:37,07:04:37,204,7,,0,0,0
233,07:05:23,07:05:23,22,8,,0,0,0
233,07:05:49,07:05:49,23,9,,0,0,0
233,07:08:10,07:08:10,205,10,,0,0,0
233,07:09:01,07:09:01,520,11,,0,0,0
233,07:10:00,07:10:00,521,12,,0,0,1
233,07:11:06,07:11:06,522,13,,0,0,0
233,07:13:29,07:13:29,40,14,,0,0,0
233,07:19:40,07:19:40,324,15,,0,0,0
233,07:20:30,07:20:30,534,16,,0,0,0
233,07:21:42,07:21:42,524,17,,0,0,0
233,07:23:24,07:23:24,525,18,,0,0,0
233,07:25:24,07:25:24,429,19,,0,0,0
233,07:27:49,07:27:49,211,20,,0,0,0
233,07:30:00,07:30:00,100,21,,0,0,1
234,07:30:00,07:30:00,100,1,,0,0,1
234,07:31:12,07:31:12,428,2,,0,0,0
234,07:32:01,07:32:01,200,3,,0,0,0
234,07:32:30,07:32:30,201,4,,0,0,0
234,07:33:05,07:33:05,518,5,,0,0,0
234,07:34:04,07:34:04,519,6,,0,0,0
234,07:34:37,07:34:37,204,7,,0,0,0
234,07:35:23,07:35:23,22,8,,0,0,0
234,07:35:49,07:35:49,23,9,,0,0,0
234,07:38:10,07:38:10,205,10,,0,0,0
234,07:39:01,07:39:01,520,11,,0,0,0
234,07:40:00,07:40:00,521,12,,0,0,1
234,07:41:06,07:41:06,522,13,,0,0,0
234,07:43:29,07:43:29,40,14,,0,0,0
234,07:49:40,07:49:40,324,15,,0,0,0
234,07:50:30,07:50:30,534,16,,0,0,0
234,07:51:42,07:51:42,524,17,,0,0,0
234,07:53:24,07:53:24,525,18,,0,0,0
234,07:55:24,07:55:24,429,19,,0,0,0
234,07:57:49,07:57:49,211,20,,0,0,0
234,08:00:00,08:00:00,100,21,,0,0,1
235,08:00:00,08:00:00,100,1,,0,0,1
235,08:01:12,08:01:12,428,2,,0,0,0
235,08:02:01,08:02:01,200,3,,0,0,0
235,08:02:30,08:02:30,201,4,,0,0,0
235,08:03:05,08:03:05,518,5,,0,0,0
235,08:04:04,08:04:04,519,6,,0,0,0
235,08:04:37,08:04:37,204,7,,0,0,0
235,08:05:23,08:05:23,22,8,,0,0,0
235,08:05:49,08:05:49,23,9,,0,0,0
235,08:08:10,08:08:10,205,10,,0,0,0
235,08:09:01,08:09:01,520,11,,0,0,0
235,08:10:00,08:10:00,521,12,,0,0,1
235,08:11:06,08:11:06,522,13,,0,0,0
235,08:13:29,08:13:29,40,14,,0,0,0
235,08:19:40,08:19:40,324,15,,0,0,0
235,08:20:30,08:20:30,534,16,,0,0,0
235,08:21:42,08:21:42,524,17,,0,0,0
235,08:23:24,08:23:24,525,18,,0,0,0
235,08:25:24,08:25:24,429,19,,0,0,0
235,08:27:49,08:27:49,211,20,,0,0,0
235,08:30:00,08:30:00,100,21,,0,0,1
236,08:30:00,08:30:00,100,1,,0,0,1
236,08:31:12,08:31:12,428,2,,0,0,0
236,08:32:01,08:32:01,200,3,,0,0,0
236,08:32:30,08:32:30,201,4,,0,0,0
236,08:33:05,08:33:05,518,5,,0,0,0
236,08:34:04,08:34:04,519,6,,0,0,0
236,08:34:37,08:34:37,204,7,,0,0,0
236,08:35:23,08:35:23,22,8,,0,0,0
236,08:35:49,08:35:49,23,9,,0,0,0
236,08:38:10,08:38:10,205,10,,0,0,0
236,08:39:01,08:39:01,520,11,,0,0,0
236,08:40:00,08:40:00,521,12,,0,0,1
236,08:41:06,08:41:06,522,13,,0,0,0
236,08:43:29,08:43:29,40,14,,0,0,0
236,08:49:40,08:49:40,324,15,,0,0,0
236,08:50:30,08:50:30,534,16,,0,0,0
236,08:51:42,08:51:42,524,17,,0,0,0
236,08:53:24,08:53:24,525,18,,0,0,0
236,08:55:24,08:55:24,429,19,,0,0,0
236,08:57:49,08:57:49,211,20,,0,0,0
236,09:00:00,09:00:00,100,21,,0,0,1
237,09:00:00,09:00:00,100,1,,0,0,1
237,09:01:12,09:01:12,428,2,,0,0,0
237,09:02:01,09:02:01,200,3,,0,0,0
237,09:02:30,09:02:30,201,4,,0,0,0
237,09:03:05,09:03:05,518,5,,0,0,0
237,09:04:04,09:04:04,519,6,,0,0,0
237,09:04:37,09:04:37,204,7,,0,0,0
237,09:05:23,09:05:23,22,8,,0,0,0
237,09:05:49,09:05:49,23,9,,0,0,0
237,09:08:10,09:08:10,205,10,,0,0,0
237,09:09:01,09:09:01,520,11,,0,0,0
237,09:10:00,09:10:00,521,12,,0,0,1
237,09:11:06,09:11:06,522,13,,0,0,0
237,09:13:29,09:13:29,40,14,,0,0,0
237,09:19:40,09:19:40,324,15,,0,0,0
237,09:20:30,09:20:30,534,16,,0,0,0
237,09:21:42,09:21:42,524,17,,0,0,0
237,09:23:24,09:23:24,525,18,,0,0,0
237,09:25:24,09:25:24,429,19,,0,0,0
237,09:27:49,09:27:49,211,20,,0,0,0
237,09:30:00,09:30:00,100,21,,0,0,1
238,09:30:00,09:30:00,100,1,,0,0,1
238,09:31:12,09:31:12,428,2,,0,0,0
238,09:32:01,09:32:01,200,3,,0,0,0
238,09:32:30,09:32:30,201,4,,0,0,0
238,09:33:05,09:33:05,518,5,,0,0,0
238,09:34:04,09:34:04,519,6,,0,0,0
238,09:34:37,09:34:37,204,7,,0,0,0
238,09:35:23,09:35:23,22,8,,0,0,0
238,09:35:49,09:35:49,23,9,,0,0,0
238,09:38:10,09:38:10,205,10,,0,0,0
238,09:39:01,09:39:01,520,11,,0,0,0
238,09:40:00,09:40:00,521,12,,0,0,1
238,09:41:06,09:41:06,522,13,,0,0,0
238,09:43:29,09:43:29,40,14,,0,0,0
238,09:49:40,09:49:40,324,15,,0,0,0
238,09:50:30,09:50:30,534,16,,0,0,0
238,09:51:42,09:51:42,524,17,,0,0,0
238,09:53:24,09:53:24,525,18,,0,0,0
238,09:55:24,09:55:24,429,19,,0,0,0
238,09:57:49,09:57:49,211,20,,0,0,0
238,10:00:00,10:00:00,100,21,,0,0,1
239,10:00:00,10:00:00,100,1,,0,0,1
239,10:01:12,10:01:12,428,2,,0,0,0
239,10:02:01,10:02:01,200,3,,0,0,0
239,10:02:30,10:02:30,201,4,,0,0,0
239,10:03:05,10:03:05,518,5,,0,0,0
239,10:04:04,10:04:04,519,6,,0,0,0
239,10:04:37,10:04:37,204,7,,0,0,0
239,10:05:23,10:05:23,22,8,,0,0,0
239,10:05:49,10:05:49,23,9,,0,0,0
239,10:08:10,10:08:10,205,10,,0,0,0
239,10:09:01,10:09:01,520,11,,0,0,0
239,10:10:00,10:10:00,521,12,,0,0,1
239,10:11:06,10:11:06,522,13,,0,0,0
239,10:13:29,10:13:29,40,14,,0,0,0
239,10:19:40,10:19:40,324,15,,0,0,0
239,10:20:30,10:20:30,534,16,,0,0,0
239,10:21:42,10:21:42,524,17,,0,0,0
239,10:23:24,10:23:24,525,18,,0,0,0
239,10:25:24,10:25:24,429,19,,0,0,0
239,10:27:49,10:27:49,211,20,,0,0,0
239,10:30:00,10:30:00,100,21,,0,0,1
240,10:30:00,10:30:00,100,1,,0,0,1
240,10:31:12,10:31:12,428,2,,0,0,0
240,10:32:01,10:32:01,200,3,,0,0,0
240,10:32:30,10:32:30,201,4,,0,0,0
240,10:33:05,10:33:05,518,5,,0,0,0
240,10:34:04,10:34:04,519,6,,0,0,0
240,10:34:37,10:34:37,204,7,,0,0,0
240,10:35:23,10:35:23,22,8,,0,0,0
240,10:35:49,10:35:49,23,9,,0,0,0
240,10:38:10,10:38:10,205,10,,0,0,0
240,10:39:01,10:39:01,520,11,,0,0,0
240,10:40:00,10:40:00,521,12,,0,0,1
240,10:41:06,10:41:06,522,13,,0,0,0
240,10:43:29,10:43:29,40,14,,0,0,0
240,10:49:40,10:49:40,324,15,,0,0,0
240,10:50:30,10:50:30,534,16,,0,0,0
240,10:51:42,10:51:42,524,17,,0,0,0
240,10:53:24,10:53:24,525,18,,0,0,0
240,10:55:24,10:55:24,429,19,,0,0,0
240,10:57:49,10:57:49,211,20,,0,0,0
240,11:00:00,11:00:00,100,21,,0,0,1
241,11:00:00,11:00:00,100,1,,0,0,1
241,11:01:12,11:01:12,428,2,,0,0,0
241,11:02:01,11:02:01,200,3,,0,0,0
241,11:02:30,11:02:30,201,4,,0,0,0
241,11:03:05,11:03:05,518,5,,0,0,0
241,11:04:04,11:04:04,519,6,,0,0,0
241,11:04:37,11:04:37,204,7,,0,0,0
241,11:05:23,11:05:23,22,8,,0,0,0
241,11:05:49,11:05:49,23,9,,0,0,0
241,11:08:10,11:08:10,205,10,,0,0,0
241,11:09:01,11:09:01,520,11,,0,0,0
241,11:10:00,11:10:00,521,12,,0,0,1
241,11:11:06,11:11:06,522,13,,0,0,0
241,11:13:29,11:13:29,40,14,,0,0,0
241,11:19:40,11:19:40,324,15,,0,0,0
241,11:20:30,11:20:30,534,16,,0,0,0
241,11:21:42,11:21:42,524,17,,0,0,0
241,11:23:24,11:23:24,525,18,,0,0,0
241,11:25:24,11:25:24,429,19,,0,0,0
241,11:27:49,11:27:49,211,20,,0,0,0
241,11:30:00,11:30:00,100,21,,0,0,1
242,11:30:00,11:30:00,100,1,,0,0,1
242,11:31:12,11:31:12,428,2,,0,0,0
242,11:32:01,11:32:01,200,3,,0,0,0
242,11:32:30,11:32:30,201,4,,0,0,0
242,11:33:05,11:33:05,518,5,,0,0,0
242,11:34:04,11:34:04,519,6,,0,0,0
242,11:34:37,11:34:37,204,7,,0,0,0
242,11:35:23,11:35:23,22,8,,0,0,0
242,11:35:49,11:35:49,23,9,,0,0,0
242,11:38:10,11:38:10,205,10,,0,0,0
242,11:39:01,11:39:01,520,11,,0,0,0
242,11:40:00,11:40:00,521,12,,0,0,1
242,11:41:06,11:41:06,522,13,,0,0,0
242,11:43:29,11:43:29,40,14,,0,0,0
242,11:49:40,11:49:40,324,15,,0,0,0
242,11:50:30,11:50:30,534,16,,0,0,0
242,11:51:42,11:51:42,524,17,,0,0,0
242,11:53:24,11:53:24,525,18,,0,0,0
242,11:55:24,11:55:24,429,19,,0,0,0
242,11:57:49,11:57:49,211,20,,0,0,0
242,12:00:00,12:00:00,100,21,,0,0,1
243,12:00:00,12:00:00,100,1,,0,0,1
243,12:01:12,12:01:12,428,2,,0,0,0
243,12:02:01,12:02:01,200,3,,0,0,0
243,12:02:30,12:02:30,201,4,,0,0,0
243,12:03:05,12:03:05,518,5,,0,0,0
243,12:04:04,12:04:04,519,6,,0,0,0
243,12:04:37,12:04:37,204,7,,0,0,0
243,12:05:23,12:05:23,22,8,,0,0,0
243,12:05:49,12:05:49,23,9,,0,0,0
243,12:08:10,12:08:10,205,10,,0,0,0
243,12:09:01,12:09:01,520,11,,0,0,0
243,12:10:00,12:10:00,521,12,,0,0,1
243,12:11:06,12:11:06,522,13,,0,0,0
243,12:13:29,12:13:29,40,14,,0,0,0
243,12:19:40,12:19:40,324,15,,0,0,0
243,12:20:30,12:20:30,534,16,,0,0,0
243,12:21:42,12:21:42,524,17,,0,0,0
243,12:23:24,12:23:24,525,18,,0,0,0
243,12:25:24,12:25:24,429,19,,0,0,0
243,12:27:49,12:27:49,211,20,,0,0,0
243,12:30:00,12:30:00,100,21,,0,0,1
244,12:30:00,12:30:00,100,1,,0,0,1
244,12:31:12,12:31:12,428,2,,0,0,0
244,12:32:01,12:32:01,200,3,,0,0,0
244,12:32:30,12:32:30,201,4,,0,0,0
244,12:33:05,12:33:05,518,5,,0,0,0
244,12:34:04,12:34:04,519,6,,0,0,0
244,12:34:37,12:34:37,204,7,,0,0,0
244,12:35:23,12:35:23,22,8,,0,0,0
244,12:35:49,12:35:49,23,9,,0,0,0
244,12:38:10,12:38:10,205,10,,0,0,0
244,12:39:01,12:39:01,520,11,,0,0,0
244,12:40:00,12:40:00,521,12,,0,0,1
244,12:41:06,12:41:06,522,13,,0,0,0
244,12:43:29,12:43:29,40,14,,0,0,0
244,12:49:40,12:49:40,324,15,,0,0,0
244,12:50:30,12:50:30,534,16,,0,0,0
244,12:51:42,12:51:42,524,17,,0,0,0
244,12:53:24,12:53:24,525,18,,0,0,0
244,12:55:24,12:55:24,429,19,,0,0,0
244,12:57:49,12:57:49,211,20,,0,0,0
244,13:00:00,13:00:00,100,21,,0,0,1
245,13:00:00,13:00:00,100,1,,0,0,1
245,13:01:12,13:01:12,428,2,,0,0,0
245,13:02:01,13:02:01,200,3,,0,0,0
245,13:02:30,13:02:30,201,4,,0,0,0
245,13:03:05,13:03:05,518,5,,0,0,0
245,13:04:04,13:04:04,519,6,,0,0,0
245,13:04:37,13:04:37,204,7,,0,0,0
245,13:05:23,13:05:23,22,8,,0,0,0
245,13:05:49,13:05:49,23,9,,0,0,0
245,13:08:10,13:08:10,205,10,,0,0,0
245,13:09:01,13:09:01,520,11,,0,0,0
245,13:10:00,13:10:00,521,12,,0,0,1
245,13:11:06,13:11:06,522,13,,0,0,0
245,13:13:29,13:13:29,40,14,,0,0,0
245,13:19:40,13:19:40,324,15,,0,0,0
245,13:20:30,13:20:30,534,16,,0,0,0
245,13:21:42,13:21:42,524,17,,0,0,0
245,13:23:24,13:23:24,525,18,,0,0,0
245,13:25:24,13:25:24,429,19,,0,0,0
245,13:27:49,13:27:49,211,20,,0,0,0
245,13:30:00,13:30:00,100,21,,0,0,1
246,13:30:00,13:30:00,100,1,,0,0,1
246,13:31:12,13:31:12,428,2,,0,0,0
246,13:32:01,13:32:01,200,3,,0,0,0
246,13:32:30,13:32:30,201,4,,0,0,0
246,13:33:05,13:33:05,518,5,,0,0,0
246,13:34:04,13:34:04,519,6,,0,0,0
246,13:34:37,13:34:37,204,7,,0,0,0
246,13:35:23,13:35:23,22,8,,0,0,0
246,13:35:49,13:35:49,23,9,,0,0,0
246,13:38:10,13:38:10,205,10,,0,0,0
246,13:39:01,13:39:01,520,11,,0,0,0
246,13:40:00,13:40:00,521,12,,0,0,1
246,13:41:06,13:41:06,522,13,,0,0,0
246,13:43:29,13:43:29,40,14,,0,0,0
246,13:49:40,13:49:40,324,15,,0,0,0
246,13:50:30,13:50:30,534,16,,0,0,0
246,13:51:42,13:51:42,524,17,,0,0,0
246,13:53:24,13:53:24,525,18,,0,0,0
246,13:55:24,13:55:24,429,19,,0,0,0
246,13:57:49,13:57:49,211,20,,0,0,0
246,14:00:00,14:00:00,100,21,,0,0,1
247,14:00:00,14:00:00,100,1,,0,0,1
247,14:01:12,14:01:12,428,2,,0,0,0
247,14:02:01,14:02:01,200,3,,0,0,0
247,14:02:30,14:02:30,201,4,,0,0,0
247,14:03:05,14:03:05,518,5,,0,0,0
247,14:04:04,14:04:04,519,6,,0,0,0
247,14:04:37,14:04:37,204,7,,0,0,0
247,14:05:23,14:05:23,22,8,,0,0,0
247,14:05:49,14:05:49,23,9,,0,0,0
247,14:08:10,14:08:10,205,10,,0,0,0
247,14:09:01,14:09:01,520,11,,0,0,0
247,14:10:00,14:10:00,521,12,,0,0,1
247,14:11:06,14:11:06,522,13,,0,0,0
247,14:13:29,14:13:29,40,14,,0,0,0
247,14:19:40,14:19:40,324,15,,0,0,0
247,14:20:30,14:20:30,534,16,,0,0,0
247,14:21:42,14:21:42,524,17,,0,0,0
247,14:23:24,14:23:24,525,18,,0,0,0
247,14:25:24,14:25:24,429,19,,0,0,0
247,14:27:49,14:27:49,211,20,,0,0,0
247,14:30:00,14:30:00,100,21,,0,0,1
248,14:30:00,14:30:00,100,1,,0,0,1
248,14:31:12,14:31:12,428,2,,0,0,0
248,14:32:01,14:32:01,200,3,,0,0,0
248,14:32:30,14:32:30,201,4,,0,0,0
248,14:33:05,14:33:05,518,5,,0,0,0
248,14:34:04,14:34:04,519,6,,0,0,0
248,14:34:37,14:34:37,204,7,,0,0,0
248,14:35:23,14:35:23,22,8,,0,0,0
248,14:35:49,14:35:49,23,9,,0,0,0
248,14:38:10,14:38:10,205,10,,0,0,0
248,14:39:01,14:39:01,520,11,,0,0,0
248,14:40:00,14:40:00,521,12,,0,0,1
248,14:41:06,14:41:06,522,13,,0,0,0
248,14:43:29,14:43:29,40,14,,0,0,0
248,14:49:40,14:49:40,324,15,,0,0,0
248,14:50:30,14:50:30,534,16,,0,0,0
248,14:51:42,14:51:42,524,17,,0,0,0
248,14:53:24,14:53:24,525,18,,0,0,0
248,14:55:24,14:55:24,429,19,,0,0,0
248,14:57:49,14:57:49,211,20,,0,0,0
248,15:00:00,15:00:00,100,21,,0,0,1
249,15:00:00,15:00:00,100,1,,0,0,1
249,15:01:12,15:01:12,428,2,,0,0,0
249,15:02:01,15:02:01,200,3,,0,0,0
249,15:02:30,15:02:30,201,4,,0,0,0
249,15:03:05,15:03:05,518,5,,0,0,0
249,15:04:04,15:04:04,519,6,,0,0,0
249,15:04:37,15:04:37,204,7,,0,0,0
249,15:05:23,15:05:23,22,8,,0,0,0
249,15:05:49,15:05:49,23,9,,0,0,0
249,15:08:10,15:08:10,205,10,,0,0,0
249,15:09:01,15:09:01,520,11,,0,0,0
249,15:10:00,15:10:00,521,12,,0,0,1
249,15:11:06,15:11:06,522,13,,0,0,0
249,15:13:29,15:13:29,40,14,,0,0,0
249,15:19:40,15:19:40,324,15,,0,0,0
249,15:20:30,15:20:30,534,16,,0,0,0
249,15:21:42,15:21:42,524,17,,0,0,0
249,15:23:24,15:23:24,525,18,,0,0,0
249,15:25:24,15:25:24,429,19,,0,0,0
249,15:27:49,15:27:49,211,20,,0,0,0
249,15:30:00,15:30:00,100,21,,0,0,1
250,15:30:00,15:30:00,100,1,,0,0,1
250,15:31:12,15:31:12,428,2,,0,0,0
250,15:32:01,15:32:01,200,3,,0,0,0
250,15:32:30,15:32:30,201,4,,0,0,0
250,15:33:05,15:33:05,518,5,,0,0,0
250,15:34:04,15:34:04,519,6,,0,0,0
250,15:34:37,15:34:37,204,7,,0,0,0
250,15:35:23,15:35:23,22,8,,0,0,0
250,15:35:49,15:35:49,23,9,,0,0,0
250,15:38:10,15:38:10,205,10,,0,0,0
250,15:39:01,15:39:01,520,11,,0,0,0
250,15:40:00,15:40:00,521,12,,0,0,1
250,15:41:06,15:41:06,522,13,,0,0,0
250,15:43:29,15:43:29,40,14,,0,0,0
250,15:49:40,15:49:40,324,15,,0,0,0
250,15:50:30,15:50:30,534,16,,0,0,0
250,15:51:42,15:51:42,524,17,,0,0,0
250,15:53:24,15:53:24,525,18,,0,0,0
250,15:55:24,15:55:24,429,19,,0,0,0
250,15:57:49,15:57:49,211,20,,0,0,0
250,16:00:00,16:00:00,100,21,,0,0,1
251,16:00:00,16:00:00,100,1,,0,0,1
251,16:01:12,16:01:12,428,2,,0,0,0
251,16:02:01,16:02:01,200,3,,0,0,0
251,16:02:30,16:02:30,201,4,,0,0,0
251,16:03:05,16:03:05,518,5,,0,0,0
251,16:04:04,16:04:04,519,6,,0,0,0
251,16:04:37,16:04:37,204,7,,0,0,0
251,16:05:23,16:05:23,22,8,,0,0,0
251,16:05:49,16:05:49,23,9,,0,0,0
251,16:08:10,16:08:10,205,10,,0,0,0
251,16:09:01,16:09:01,520,11,,0,0,0
251,16:10:00,16:10:00,521,12,,0,0,1
251,16:11:06,16:11:06,522,13,,0,0,0
251,16:13:29,16:13:29,40,14,,0,0,0
251,16:19:40,16:19:40,324,15,,0,0,0
251,16:20:30,16:20:30,534,16,,0,0,0
251,16:21:42,16:21:42,524,17,,0,0,0
251,16:23:24,16:23:24,525,18,,0,0,0
251,16:25:24,16:25:24,429,19,,0,0,0
251,16:27:49,16:27:49,211,20,,0,0,0
251,16:30:00,16:30:00,100,21,,0,0,1
252,16:30:00,16:30:00,100,1,,0,0,1
252,16:31:12,16:31:12,428,2,,0,0,0
252,16:32:01,16:32:01,200,3,,0,0,0
252,16:32:30,16:32:30,201,4,,0,0,0
252,16:33:05,16:33:05,518,5,,0,0,0
252,16:34:04,16:34:04,519,6,,0,0,0
252,16:34:37,16:34:37,204,7,,0,0,0
252,16:35:23,16:35:23,22,8,,0,0,0
252,16:35:49,16:35:49,23,9,,0,0,0
252,16:38:10,16:38:10,205,10,,0,0,0
252,16:39:01,16:39:01,520,11,,0,0,0
252,16:40:00,16:40:00,521,12,,0,0,1
252,16:41:06,16:41:06,522,13,,0,0,0
252,16:43:29,16:43:29,40,14,,0,0,0
252,16:49:40,16:49:40,324,15,,0,0,0
252,16:50:30,16:50:30,534,16,,0,0,0
252,16:51:42,16:51:42,524,17,,0,0,0
252,16:53:24,16:53:24,525,18,,0,0,0
252,16:55:24,16:55:24,429,19,,0,0,0
252,16:57:49,16:57:49,211,20,,0,0,0
252,17:00:00,17:00:00,100,21,,0,0,1
253,17:00:00,17:00:00,100,1,,0,0,1
253,17:01:12,17:01:12,428,2,,0,0,0
253,17:02:01,17:02:01,200,3,,0,0,0
253,17:02:30,17:02:30,201,4,,0,0,0
253,17:03:05,17:03:05,518,5,,0,0,0
253,17:04:04,17:04:04,519,6,,0,0,0
253,17:04:37,17:04:37,204,7,,0,0,0
253,17:05:23,17:05:23,22,8,,0,0,0
253,17:05:49,17:05:49,23,9,,0,0,0
253,17:08:10,17:08:10,205,10,,0,0,0
253,17:09:01,17:09:01,520,11,,0,0,0
253,17:10:00,17:10:00,521,12,,0,0,1
253,17:11:06,17:11:06,522,13,,0,0,0
253,17:13:29,17:13:29,40,14,,0,0,0
253,17:19:40,17:19:40,324,15,,0,0,0
253,17:20:30,17:20:30,534,16,,0,0,0
253,17:21:42,17:21:42,524,17,,0,0,0
253,17:23:24,17:23:24,525,18,,0,0,0
253,17:25:24,17:25:24,429,19,,0,0,0
253,17:27:49,17:27:49,211,20,,0,0,0
253,17:30:00,17:30:00,100,21,,0,0,1
254,17:30:00,17:30:00,100,1,,0,0,1
254,17:31:12,17:31:12,428,2,,0,0,0
254,17:32:01,17:32:01,200,3,,0,0,0
254,17:32:30,17:32:30,201,4,,0,0,0
254,17:33:05,17:33:05,518,5,,0,0,0
254,17:34:04,17:34:04,519,6,,0,0,0
254,17:34:37,17:34:37,204,7,,0,0,0
254,17:35:23,17:35:23,22,8,,0,0,0
254,17:35:49,17:35:49,23,9,,0,0,0
254,17:38:10,17:38:10,205,10,,0,0,0
254,17:39:01,17:39:01,520,11,,0,0,0
254,17:40:00,17:40:00,521,12,,0,0,1
254,17:41:06,17:41:06,522,13,,0,0,0
254,17:43:29,17:43:29,40,14,,0,0,0
254,17:49:40,17:49:40,324,15,,0,0,0
254,17:50:30,17:50:30,534,16,,0,0,0
254,17:51:42,17:51:42,524,17,,0,0,0
254,17:53:24,17:53:24,525,18,,0,0,0
254,17:55:24,17:55:24,429,19,,0,0,0
254,17:57:49,17:57:49,211,20,,0,0,0
254,18:00:00,18:00:00,100,21,,0,0,1
255,18:00:00,18:00:00,100,1,,0,0,1
255,18:01:12,18:01:12,428,2,,0,0,0
255,18:02:01,18:02:01,200,3,,0,0,0
255,18:02:30,18:02:30,201,4,,0,0,0
255,18:03:05,18:03:05,518,5,,0,0,0
255,18:04:04,18:04:04,519,6,,0,0,0
255,18:04:37,18:04:37,204,7,,0,0,0
255,18:05:23,18:05:23,22,8,,0,0,0
255,18:05:49,18:05:49,23,9,,0,0,0
255,18:08:10,18:08:10,205,10,,0,0,0
255,18:09:01,18:09:01,520,11,,0,0,0
255,18:10:00,18:10:00,521,12,,0,0,1
255,18:11:06,18:11:06,522,13,,0,0,0
255,18:13:29,18:13:29,40,14,,0,0,0
255,18:19:40,18:19:40,324,15,,0,0,0
255,18:20:30,18:20:30,534,16,,0,0,0
255,18:21:42,18:21:42,524,17,,0,0,0
255,18:23:24,18:23:24,525,18,,0,0,0
255,18:25:24,18:25:24,429,19,,0,0,0
255,18:27:49,18:27:49,211,20,,0,0,0
255,18:30:00,18:30:00,100,21,,0,0,1
256,18:30:00,18:30:00,100,1,,0,0,1
256,18:31:12,18:31:12,428,2,,0,0,0
256,18:32:01,18:32:01,200,3,,0,0,0
256,18:32:30,18:32:30,201,4,,0,0,0
256,18:33:05,18:33:05,518,5,,0,0,0
256,18:34:04,18:34:04,519,6,,0,0,0
256,18:34:37,18:34:37,204,7,,0,0,0
256,18:35:23,18:35:23,22,8,,0,0,0
256,18:35:49,18:35:49,23,9,,0,0,0
256,18:38:10,18:38:10,205,10,,0,0,0
256,18:39:01,18:39:01,520,11,,0,0,0
256,18:40:00,18:40:00,521,12,,0,0,1
256,18:41:06,18:41:06,522,13,,0,0,0
256,18:43:29,18:43:29,40,14,,0,0,0
256,18:49:40,18:49:40,324,15,,0,0,0
256,18:50:30,18:50:30,534,16,,0,0,0
256,18:51:42,18:51:42,524,17,,0,0,0
256,18:53:24,18:53:24,525,18,,0,0,0
256,18:55:24,18:55:24,429,19,,0,0,0
256,18:57:49,18:57:49,211,20,,0,0,0
256,19:00:00,19:00:00,100,21,,0,0,1
257,19:00:00,19:00:00,100,1,,0,0,1
257,19:01:12,19:01:12,428,2,,0,0,0
257,19:02:01,19:02:01,200,3,,0,0,0
257,19:02:30,19:02:30,201,4,,0,0,0
257,19:03:05,19:03:05,518,5,,0,0,0
257,19:04:04,19:04:04,519,6,,0,0,0
257,19:04:37,19:04:37,204,7,,0,0,0
257,19:05:23,19:05:23,22,8,,0,0,0
257,19:05:49,19:05:49,23,9,,0,0,0
257,19:08:10,19:08:10,205,10,,0,0,0
257,19:09:01,19:09:01,520,11,,0,0,0
257,19:10:00,19:10:00,521,12,,0,0,1
257,19:11:06,19:11:06,522,13,,0,0,0
257,19:13:29,19:13:29,40,14,,0,0,0
257,19:19:40,19:19:40,324,15,,0,0,0
257,19:20:30,19:20:30,534,16,,0,0,0
257,19:21:42,19:21:42,524,17,,0,0,0
257,19:23:24,19:23:24,525,18,,0,0,0
257,19:25:24,19:25:24,429,19,,0,0,0
257,19:27:49,19:27:49,211,20,,0,0,0
257,19:30:00,19:30:00,100,21,,0,0,1
258,19:30:00,19:30:00,100,1,,0,0,1
258,19:31:12,19:31:12,428,2,,0,0,0
258,19:32:01,19:32:01,200,3,,0,0,0
258,19:32:30,19:32:30,201,4,,0,0,0
258,19:33:05,19:33:05,518,5,,0,0,0
258,19:34:04,19:34:04,519,6,,0,0,0
258,19:34:37,19:34:37,204,7,,0,0,0
258,19:35:23,19:35:23,22,8,,0,0,0
